{904484,245676}
{156000,829627}
{38348,-303649}
{139568,-483406}
{-734852,927510}
{201337,163181}
{-144314,90415}
{-589834,-932931}
{288064,712957}
{-949800,403151}
{-52310,100513}
{-698652,-193346}
{433908,-608325}
{-646591,840101}
{-554305,-373277}
{143269,-924986}
{621384,393898}
{-217524,-114829}
{-503849,498712}
{836260,-154504}
{-331412,-942412}
{571333,805906}
{-750027,788275}
{-522388,-324629}
{388201,-751954}
{-34075,-912559}
{-600624,777424}
{-621828,744050}
{-731755,-968242}
{505971,465724}
{990329,149293}
{-4258,174987}
{-229448,516684}
{312223,-319946}
{359011,386729}
{66296,-452578}
{-854238,-656638}
{-231964,-134705}
{-413359,253508}
{-794920,-810077}
{873936,-806390}
{274501,654505}
{260704,132850}
{209011,643552}
{-561745,-460456}
{-459549,-534501}
{-916159,-290525}
{-216503,772444}
{-464360,832097}
{223668,890873}
{46333,-329872}
{-164648,355592}
{-310611,520101}
{-448208,161568}
{842610,-112443}
{-589694,705051}
{982220,792915}
{23747,-727259}
{-263007,362424}
{67553,-154047}
{-89561,666824}
{247249,-939136}
{-798985,185970}
{491964,-961231}
{946667,717070}
{474930,77493}
{538458,165591}
{-713431,21173}
{-512286,377760}
{-553388,367892}
{-923973,778049}
{481882,-408619}
{11923,435961}
{607016,-743290}
{508869,306982}
{-747019,-543791}
{53152,-537338}
{-275445,-995912}
{14591,-133852}
{-513239,962021}
{-705160,-530516}
{-948435,494648}
{-701186,198102}
{166784,226008}
{-700443,-863476}
{-705576,-693804}
{151845,253638}
{407126,227246}
{-650640,-942961}
{550066,574877}
{-276236,-217956}
{-70370,699956}
{244309,265199}
{941317,-707050}
{-823658,-795246}
{-694847,-861569}
{-298752,-463059}
{279135,618569}
{366414,-35390}
{-798989,-726097}
{817277,30181}
{987298,370255}
{-216418,-78736}
{-224990,293749}
{-781832,-891059}
{-831744,134837}
{-383151,153440}
{424073,-262436}
{389332,-518443}
{-66846,224582}
{91196,-231528}
{280622,-358427}
{800586,-641920}
{314611,-867485}
{465483,398401}
{418961,167905}
{-990453,-703421}
{93544,-859064}
{-786819,537925}
{-134368,-648394}
{182835,-122780}
{-104068,713709}
{529689,496106}
{809946,-275441}
{-868858,376196}
{462362,665641}
{844351,-353620}
{-136915,-950672}
{329325,-854197}
{-582216,-521443}
{717013,-97552}
{-718559,364355}
{907353,-68317}
{12809,-655893}
{974523,-872877}
{530025,949689}
{-933999,811242}
{-890289,-665117}
{-387233,689758}
{-172660,-211707}
{-350161,-486725}
{-532483,738629}
{-152130,618443}
{-472052,60004}
{-890515,440763}
{722430,943603}
{905547,733954}
{-724471,195217}
{744185,437602}
{343059,783673}
{824735,214342}
{7245,-739836}
{664092,-715562}
{323477,496184}
{-811023,344229}
{212796,128623}
{-258387,-233648}
{297954,615134}
{-456435,-456474}
{-622322,398438}
{-895409,-191434}
{-291662,484908}
{954754,193675}
{-405583,124530}
{-925523,-265416}
{412498,-864665}
{-747025,369611}
{35947,-692759}
{400548,187240}
{-608809,-831894}
{-19784,-249611}
{384867,89337}
{-769319,-52365}
{272301,-606248}
{793666,-944172}
{-262408,279468}
{-558122,873666}
{138856,-730493}
{768128,102507}
{391243,981883}
{-65096,897878}
{506775,-912222}
{479984,-130054}
{-11822,-923848}
{394730,736874}
{-21571,-729225}
{2967,-461192}
{-542075,-591772}
{-514321,981568}
{993774,-321537}
{-750182,253148}
{898112,368946}
{974509,-381925}
{-128684,822778}
{-461381,-44361}
{764043,-647626}
{-644281,817960}
{522982,148811}
{628086,590665}
{578955,-856038}
{-583929,-586541}
{867612,-362764}
{248786,-369448}
{561758,809692}
{-164766,-362592}
{285646,-997910}
{913363,-476928}
{548184,-82778}
{-607926,881725}
{-634136,-360029}
{170112,895750}
{265049,-456408}
{370091,636062}
{-848903,-606468}
{-222544,-291580}
{-453359,-939840}
{599175,573822}
{621550,-116231}
{181826,560531}
{272921,395190}
{354437,298749}
{-183722,2602}
{-507112,213993}
{-705539,-540256}
{530894,-56523}
{-47927,462604}
{740235,-195127}
{558572,656167}
{-658568,-634848}
{897133,285554}
{-450132,-883215}
{-208877,978885}
{537547,410713}
{245161,333726}
{-933451,517050}
{156169,-923532}
{165132,175525}
{714329,-985008}
{516125,-838632}
{291692,-501772}
{408421,-451712}
{-341301,675977}
{-832792,-766774}
{-884744,-803698}
{-285683,-630639}
{-995801,-682972}
{2367,-273927}
{-894617,-160298}
{-725183,475120}
{915948,-859735}
{-381122,737700}
{-353812,834240}
{-76117,158005}
{-117523,-620843}
{-881080,932450}
{707467,597234}
{-223257,536132}
{260448,887944}
{-540874,425935}
{722538,571179}
{762052,389072}
{-570161,-517965}
{-941683,263936}
{61661,-600299}
{-970522,-942622}
{-50796,391039}
{493206,523354}
{-114148,532898}
{-342215,792774}
{-968884,-400616}
{279651,78214}
{-562720,663229}
{-333443,-282709}
{-473414,494408}
{-527722,700863}
{-149292,-555068}
{-711229,922383}
{-695578,-627676}
{506049,-353540}
{-421402,-120508}
{141119,657583}
{113965,-99652}
{-725250,-802056}
{71274,-366049}
{-741964,-499613}
{129929,-931270}
{-351679,-741746}
{301579,46425}
{-302470,-575730}
{-892998,58121}
{-512897,-492789}
{254299,-403673}
{665768,-433803}
{549074,950175}
{-168382,673834}
{72672,949658}
{461265,-310077}
{-719269,-491009}
{-783874,853336}
{879634,-34434}
{678793,859598}
{870310,128619}
{20190,545651}
{-559710,505004}
{-539194,375237}
{738779,527627}
{405541,560825}
{637970,867575}
{-618995,-63129}
{-55442,-564994}
{512701,723993}
{-124451,93385}
{-81077,440608}
{890367,-861007}
{349197,99581}
{54089,340928}
{212826,-199387}
{-114305,899399}
{393525,217915}
{370888,-700121}
{-335422,-308819}
{145962,40195}
{628656,519324}
{-625432,-874328}
{-301308,662025}
{875095,-561118}
{-703315,-305094}
{645833,563166}
{182942,-725542}
{-78808,342562}
{-424014,-908708}
{-759138,-443202}
{-412248,994559}
{-185150,-555961}
{-890208,-481166}
{-903270,-554293}
{-471814,-933616}
{564072,-295085}
{175062,-593029}
{-542326,-31644}
{-659958,241916}
{-137376,252071}
{-695932,600623}
{-814567,-722411}
{953251,874001}
{450703,-542406}
{-409877,78464}
{208664,-425276}
{-173309,-232228}
{-502069,-375268}
{-254534,834200}
{-130807,-392479}
{731136,-119878}
{-472564,-807603}
{316217,353143}
{551673,-430502}
{-964111,-72666}
{184028,701178}
{-423825,26162}
{128986,-157188}
{-722121,-560459}
{-457849,-114124}
{-291127,335947}
{282684,-604781}
{-947679,268472}
{125380,570270}
{542026,140836}
{-52072,49632}
{93590,-524376}
{-496652,-844006}
{142765,667577}
{-464900,-709243}
{-468303,-62785}
{-465865,-179888}
{266485,197402}
{137248,-648249}
{-375625,-300778}
{-329623,-697054}
{843235,416337}
{-155487,-757712}
{103294,254472}
{972051,-614049}
{792084,594093}
{-95483,-678670}
{-933466,-380383}
{642730,735477}
{479066,349597}
{795892,-295341}
{-927806,-505344}
{21172,-175390}
{-967842,-261087}
{48823,52932}
{-437704,-282375}
{-547751,-603397}
{-206663,-698368}
{578801,-938741}
{-580522,-443461}
{-81976,-414950}
{-943833,-631642}
{-134292,11942}
{154889,689429}
{-349168,-766456}
{764318,-76885}
{-495531,886724}
{-978210,714746}
{986034,-147001}
{-842731,441020}
{981718,-586018}
{302778,357745}
{-86770,-726276}
{626023,-231204}
{337286,-234605}
{966611,412679}
{597545,-401009}
{375323,-935797}
{850490,530645}
{-315759,323712}
{49589,-290615}
{371649,-315664}
{158246,-61429}
{-18118,114500}
{-589287,-92936}
{-394537,-358648}
{587546,916794}
{-296182,-824334}
{808994,-539882}
{-155268,-926576}
{-924315,-956871}
{-17611,595095}
{105379,-90007}
{-235263,781942}
{-856448,244614}
{-976241,535399}
{702396,484375}
{967825,-689678}
{-954454,-871571}
{754918,-97461}
{-673195,-915711}
{673123,-249767}
{433387,719198}
{-81827,-194860}
{-366875,-160386}
{-645683,745338}
{52110,-90699}
{-602072,222822}
{-412628,-702224}
{354684,-652319}
{964871,197697}
{-663111,-349421}
{-627290,401684}
{915370,-391608}
{282428,293006}
{-707468,196764}
{172859,-724346}
{-369478,315614}
{-266680,899547}
{-942868,-996776}
{-277273,-361630}
{-545480,678621}
{-272544,-267905}
{-524453,-100107}
{363657,224856}
{238115,-585984}
{90780,953086}
{734497,640805}
{-348319,-722912}
{792671,-277204}
{-410158,563726}
{-9777,-150422}
{-525284,-625070}
{-952748,-268194}
{-696583,632674}
{-208138,-479847}
{794412,487254}
{-641290,170797}
{828066,-23056}
{-916856,248277}
{-585756,724038}
{-121398,-137529}
{-250510,-286058}
{-43681,-533605}
{5662,-462174}
{-822316,253897}
{-404493,-525224}
{487431,-800486}
{683846,-648689}
{-553755,-141723}
{74920,-299912}
{-712185,993693}
{-891376,920297}
{-125836,401071}
{-969647,-370176}
{218294,567263}
{213685,-707383}
{39168,608703}
{795386,-269688}
{-779132,262416}
{-237747,902697}
{-875406,412412}
{-748562,-339128}
{-990249,-868996}
{-640842,8371}
{943984,-831098}
{-562689,-283939}
{364167,-530826}
{247567,2495}
{-774289,-5023}
{-234494,-8206}
{-769042,465675}
{972080,-645392}
{128119,692432}
{-577276,551127}
{-41224,-580355}
{70973,-448764}
{-516257,886612}
{-316438,-493992}
{290519,532361}
{-952213,215660}
{-172742,-289639}
{921461,-691460}
{478217,-288476}
{373163,912951}
{191026,-677169}
{-212879,-629942}
{-649327,-284496}
{377055,-681871}
{963747,299814}
{-849274,366391}
{-300086,395179}
{392106,599668}
{107692,-127595}
{966497,342469}
{-956840,735862}
{-164119,883691}
{-426240,531572}
{-211776,-640003}
{71329,-222109}
{-343312,602066}
{-135612,808574}
{-5698,236431}
{296506,-814931}
{-908525,-106990}
{-919124,647278}
{55024,-679760}
{-840962,-145286}
{760645,-672276}
{-995514,516864}
{668891,482248}
{725589,944523}
{-32797,5876}
{-208574,-601319}
{458934,426950}
{701446,521168}
{319588,-876846}
{-711292,-834812}
{-147005,864080}
{-169735,-543705}
{897113,672952}
{-721235,-887784}
{-73847,-517063}
{405469,274382}
{750173,-558658}
{544938,360147}
{266027,-601535}
{69826,156794}
{731820,-591125}
{-622516,670222}
{-312141,-27154}
{-225514,-479665}
{971265,474151}
{-468791,245143}
{-95522,-689079}
{28915,-169285}
{-194118,-732290}
{-757818,-68494}
{-108295,-824567}
{-915686,346495}
{-861054,921651}
{-173442,101660}
{531970,989811}
{-673611,321620}
{438005,-721361}
{974921,821279}
{-404003,935524}
{468576,-725137}
{-621164,696472}
{-850579,-100569}
{625869,-943434}
{249476,-204206}
{-874462,920303}
{-752421,451096}
{-905926,-513111}
{-705637,741129}
{-922034,-639907}
{272730,155160}
{830856,716578}
{-919145,804812}
{-364850,161486}
{-503693,-792193}
{554700,-821118}
{62050,105636}
{518345,793694}
{4518,208173}
{-84445,-952705}
{-882533,-834195}
{-38127,883152}
{645262,469938}
{-499147,-978798}
{371801,100778}
{866976,718220}
{-361825,-743866}
{888142,486860}
{9583,536556}
{-353734,-108030}
{-613551,235956}
{387522,-229393}
{336186,686468}
{224644,-111653}
{-849579,69738}
{-589088,-26892}
{-914652,683381}
{-501655,304380}
{887878,264902}
{792089,590221}
{342967,-368434}
{-199874,191078}
{-854106,-824171}
{-854414,597362}
{-451510,592949}
{72152,105368}
{-474664,790928}
{-383066,913527}
{-176335,-330642}
{762048,-462660}
{-819536,614844}
{174891,480013}
{492948,-616564}
{488790,80628}
{-610703,748706}
{-771203,-756800}
{944194,-842246}
{646160,877893}
{110234,-176644}
{704942,430026}
{-766618,799990}
{-287022,-255859}
{-270673,928492}
{-185297,-507913}
{328230,-872730}
{-655064,-477084}
{-243358,568923}
{-347384,-183188}
{564039,887908}
{382295,267284}
{-666831,694843}
{918065,-18616}
{71413,257682}
{160467,528773}
{-906994,389124}
{615145,886878}
{-73989,548743}
{955551,-109251}
{48800,511508}
{-525349,250157}
{939970,-360237}
{-761105,22761}
{-505205,959475}
{502697,-818032}
{-176635,-32969}
{-701300,-791566}
{464813,753963}
{870196,-623922}
{548958,-429102}
{-391668,15159}
{-382248,-535722}
{-857986,498629}
{757527,685306}
{-192317,-245925}
{-335442,202790}
{41006,-15802}
{847870,418525}
{933767,-654909}
{-926819,237957}
{-581383,-337923}
{786683,834734}
{-537098,191627}
{-117545,-596677}
{258128,-267014}
{-94382,382533}
{119223,-862662}
{265071,349344}
{874203,222361}
{-747495,676883}
{-174752,-194131}
{-299926,-969348}
{-921787,701050}
{921900,562816}
{-639523,124163}
{563094,788046}
{679275,-616680}
{-104500,748361}
{717570,608548}
{-733300,-612548}
{-332755,-708253}
{915679,851276}
{215044,978295}
{-967447,733933}
{-813746,-110488}
{681173,752996}
{319841,934738}
{457937,-745226}
{-897882,600845}
{-724547,887262}
{946059,236228}
{-668895,78724}
{-357772,956385}
{566562,-474686}
{-589423,-458042}
{993709,393550}
{-693745,223649}
{-483514,394880}
{494966,343077}
{638268,-201999}
{129513,553483}
{386264,100976}
{-956093,578545}
{317784,878389}
{484989,-948319}
{731448,916575}
{-492806,945773}
{236950,127112}
{824655,99537}
{745764,-223604}
{796532,688655}
{292743,644344}
{187580,-783234}
{935861,700940}
{-514957,78239}
{-794484,-636871}
{922947,867056}
{455421,889065}
{-929807,-403267}
{181760,37281}
{158771,-325368}
{557322,41798}
{-191519,-342685}
{-362388,642139}
{234463,-954044}
{-118352,-978836}
{-457825,789209}
{-466711,45925}
{684003,238613}
{916100,832103}
{437448,-612120}
{-154343,85170}
{281952,-597189}
{437820,-485463}
{995125,-53729}
{138159,-605817}
{-507946,581986}
{-161840,-568663}
{588875,917623}
{-472041,169022}
{597505,191296}
{379234,449468}
{506928,-354693}
{-639851,985749}
{-841939,90342}
{-500321,121565}
{358287,-387912}
{-78979,102820}
{-360144,-230307}
{-526374,632237}
{219971,715388}
{-984439,44618}
{-305868,-348654}
{830964,932383}
{-546405,-538078}
{914228,-857366}
{-490513,-532249}
{804447,87186}
{188414,-921239}
{-540708,36227}
{619316,-171263}
{892099,158030}
{-460939,619386}
{892505,168037}
{82923,-436902}
{-383271,-948786}
{363661,781536}
{-354380,269444}
{-721143,-460975}
{-581352,-607242}
{870611,-454456}
{703379,-183130}
{-841279,-192170}
{181119,314733}
{-529479,967648}
{432530,-894555}
{196298,-322411}
{-11532,338440}
{156280,-163757}
{-415389,682959}
{3918,-518215}
{534583,-248316}
{-966215,984921}
{453055,-589415}
{790502,427002}
{-841479,721175}
{76838,-894416}
{268818,785894}
{-971002,457773}
{-174055,-606645}
{440551,57513}
{26537,579957}
{595753,-656071}
{-809401,471988}
{-780677,-896965}
{462276,-840730}
{-23965,-457360}
{-523090,375288}
{-692569,-894246}
{-116728,-54644}
{999662,668211}
{606461,-213799}
{25100,-955132}
{830621,-439152}
{131362,89604}
{479016,-655092}
{934693,927691}
{542040,-282400}
{211549,869262}
{127807,723647}
{712323,-677282}
{-511637,434527}
{531444,-815951}
{26022,-737544}
{-538879,530634}
{-166067,141118}
{800643,232625}
{130438,636855}
{-153548,-941203}
{-467568,-308184}
{936860,-46470}
{113676,-960595}
{-967747,-251973}
{822761,-548430}
{958970,-107350}
{-255826,-969168}
{95339,593059}
{804600,80418}
{62376,741340}
{-429402,-347107}
{711662,-567961}
{-510670,-713324}
{-415945,-596046}
{601878,599644}
{994083,-260124}
{130945,-95639}
{-985930,-887874}
{575911,-849479}
{834060,858994}
{-533830,-851368}
{429989,-658544}
{49624,-247583}
{-487889,-879388}
{885248,-849155}
{849004,805008}
{972008,-230986}
{590424,-706294}
{699295,-111026}
{42072,-679650}
{-546257,653904}
{953439,689979}
{545317,228362}
{-276160,-819235}
{724854,-609732}
{177199,958031}
{910686,524278}
{-875626,-562954}
{649660,-974527}
{787148,478783}
{-722137,-726784}
{-777513,-283462}
{-151738,336142}
{-727719,-242430}
{400228,109660}
{-7634,-216234}
{-926471,297390}
{-892265,-83080}
{520316,131197}
{-392882,837193}
{826353,-910556}
{-986007,710974}
{-438193,-180586}
{-530247,621620}
{624580,-207334}
{-732182,-131244}
{618779,105824}
{-195600,-593279}
{-634852,-576023}
{-693819,44091}
{-626129,96338}
{-658497,650093}
{-673968,-318419}
{666341,214145}
{749104,-852278}
{-262987,-485155}
{-986390,-555695}
{-866673,330719}
{-342963,686176}
{-182015,321534}
{712195,-299130}
{-608115,700654}
{-351745,820421}
{516987,-549569}
{885252,702083}
{705050,-281724}
{-496859,-86470}
{304168,-53355}
{-566456,-913397}
{384260,-531789}
{-685481,-869236}
{-657785,-742842}
{42567,-813460}
{514725,832628}
{581582,690457}
{845601,-939111}
{614797,-586626}
{-985057,-253561}
{-507623,-910003}
{-578600,745442}
{616268,-887283}
{-691083,661076}
{157506,-676914}
{132343,-933662}
{-987032,-264695}
{-194200,679624}
{-196551,904229}
{760970,433316}
{727071,-545228}
{559007,209317}
{594835,756618}
{20755,-992817}
{247564,498373}
{812767,-662086}
{804622,821467}
{734484,-498326}
{93879,916706}
{286856,887898}
{530754,-127367}
{853293,77794}
{-896194,61120}
{791163,718277}
{-326519,-716873}
{-313024,559555}
{-777251,578288}
{639282,464296}
{-629199,-758543}
{711846,101847}
{-449503,-835499}
{923172,-391947}
{-130517,-829192}
{324017,368944}
{902006,683874}
{413417,266821}
{-258332,562106}
{898700,615216}
{-863919,144365}
{41489,-555280}
{163630,-134047}
{810217,-625913}
{-450224,290508}
{494955,-943256}
{101191,278962}
{-206313,-385091}
{-381892,894322}
{-102766,-113886}
{352572,-791042}
{-269425,393510}
{282239,-101788}
{759846,-85978}
{-587405,897927}
{777619,900949}
{-849473,-101390}
{-763371,737135}
{981710,-315730}
{500630,-489282}
{911758,597062}
{191613,569640}
{-47980,609734}
{306082,22107}
{342951,626294}
{-857274,-259263}
{-447103,127116}
{802733,-249101}
{-244467,-423093}
{-529202,-733597}
{-497297,-439780}
{-891013,477434}
{-103884,-858785}
{504154,355639}
{211539,-935989}
{-136151,247262}
{-549751,853698}
{181586,693135}
{-967625,-519261}
{-631801,611099}
{-618921,252341}
{-106429,111331}
{127733,850741}
{-750909,681503}
{-805356,-898112}
{640994,-221322}
{-279659,-467254}
{-737278,202643}
{66735,-34772}
{581464,-528133}
{230421,10081}
{-513874,800489}
{-745283,-343169}
{326845,-513394}
{-823574,-554962}
{-577501,954050}
{731090,-854400}
{-171923,-58749}
{798404,-383674}
{797413,668505}
{401261,-447472}
{-613164,371608}
{978513,516088}
{-721175,-237248}
{495957,-283316}
{-511179,588724}
{-966395,-140359}
{193558,825003}
{-857537,-878424}
{270338,907437}
{213600,-841863}
{-930661,387038}
{207757,131496}
{567919,28517}
{248115,816620}
{-496240,-73491}
{951095,-824476}
{-720445,-507283}
{-192435,-868820}
{946756,-105212}
{-963212,873448}
{512427,-102441}
{-589341,202215}
{597682,-957856}
{-746120,-807209}
{551241,400609}
{182135,-422271}
{562286,-283402}
{801190,-93625}
{-577314,-592658}
{633627,-289233}
{589078,-298585}
{-66417,320260}
{-938784,398333}
{508798,249809}
{385085,-115079}
{727060,-536890}
{-923270,-508026}
{-442919,306705}
{-562846,-404192}
{229582,-765420}
{963822,289283}
{-539855,580701}
{-590803,148214}
{422983,-140734}
{333151,-940148}
{446018,-326566}
{-852142,-156625}
{973710,-768588}
{122796,447148}
{-115462,-624591}
{-242127,61125}
{-976408,-48361}
{-369118,85628}
{753861,-860998}
{-179950,-206225}
{976667,-609690}
{-551183,-799113}
{-603186,-891410}
{-715007,-547422}
{672894,-519472}
{102791,375647}
{-54292,-981153}
{-291266,-906403}
{199189,404394}
{-128428,-417017}
{-664209,95427}
{-779462,-589129}
{757132,12866}
{232200,753573}
{-662158,557735}
{959102,258355}
{535727,427161}
{-903254,-395770}
{-189604,-465177}
{-171044,-939920}
{199905,-343596}
{-378299,755598}
{-350393,-30878}
{295968,-504783}
{988981,495850}
{294621,496695}
{-938315,-971790}
{-53176,-74533}
{-382995,-203686}
{33797,-320249}
{-791115,-730683}
{677360,437277}
{-685909,-77073}
{-861746,464755}
{572639,946418}
{-866753,915896}
{476080,529540}
{-115864,931067}
{-237915,-31060}
{934214,581614}
{919963,119150}
{787955,-618767}
{57448,-23407}
{623134,692448}
{-614382,127590}
{-590276,-674224}
{275903,261964}
{-692120,867237}
{57763,430789}
{-607291,-724811}
{651738,-107439}
{-243018,-892585}
{540373,624645}
{-634329,995838}
{-41150,157347}
{-138378,-382350}
{529471,-560359}
{-899693,-320000}
{70385,863302}
{745825,689302}
{-813060,-935346}
{-649813,-357620}
{225983,942732}
{58051,79001}
{-175219,-761282}
{-443028,-663342}
{-27219,-863815}
{-801028,-59241}
{-904062,-61475}
{-962768,763337}
{-971062,71610}
{549650,-135133}
{826971,-318280}
{496196,-820411}
{-545263,814959}
{-755842,478877}
{905785,213777}
{-514946,94301}
{201682,-33619}
{-872023,-994700}
{-102166,968992}
{331600,640278}
{-992128,741654}
{847936,-407871}
{-316381,-177770}
{635762,354332}
{993483,625774}
{593703,-564497}
{-488951,812731}
{359890,-215914}
{-426744,99985}
{733596,65397}
{166503,-918302}
{-552239,676707}
{-697584,-929725}
{-959953,-24154}
{-64708,-787954}
{326892,-295114}
{998434,-65313}
{421455,300505}
{410877,908723}
{-528440,545835}
{-924909,554309}
{6779,-852263}
{452346,14585}
{162583,-51372}
{223298,-411546}
{765896,-751210}
{967857,-176887}
{282360,-759319}
{-235280,610628}
{-929089,-350545}
{140105,-197671}
{193329,500705}
{-884229,-98378}
{-661300,382394}
{-546519,162451}
{-319002,73145}
