{259803,514767}
{192392,463660}
{-52860,566232}
{792207,-145236}
{128923,900311}
{460666,519096}
{-842199,909205}
{-838769,-790923}
{156806,-310345}
{-105840,389528}
{-410473,-777799}
{223244,362748}
{963736,436581}
{-380443,687670}
{-105309,-67580}
{331081,-661409}
{-905048,-874084}
{-264258,688088}
{-256371,914410}
{907421,-831782}
{58716,-851056}
{261037,698800}
{-135598,828923}
{143382,991566}
{980585,-96315}
{-647760,-438072}
{-287288,-383745}
{-148139,621363}
{520887,-164513}
{11142,-185269}
{-666692,650418}
{23022,414001}
{-544631,-766948}
{331719,615021}
{594501,369214}
{769791,-467994}
{-462994,-591101}
{532819,139375}
{-309062,-528084}
{-468775,-854191}
{-970902,724295}
{-863157,477125}
{375080,718796}
{-836915,-954047}
{819297,-292543}
{358517,70125}
{258710,36661}
{-577294,-740890}
{548989,406313}
{-322999,-388302}
{-248276,-879948}
{812387,-422098}
{-934640,502297}
{183558,997734}
{207631,-169752}
{443746,370118}
{-894325,923380}
{178367,470900}
{455777,30333}
{-740340,-418345}
{-685571,-486635}
{-530064,-829896}
{37262,-78117}
{428788,-510742}
{-743165,-95934}
{-782801,385174}
{436181,543740}
{-386437,-369999}
{-401227,978136}
{378000,-224483}
{-326178,-933271}
{-269334,-633577}
{915133,-971029}
{-296346,492009}
{290208,427547}
{997835,785652}
{172678,367350}
{608816,-2939}
{-412932,-245458}
{-935721,213263}
{-127045,-585784}
{-58993,-711417}
{-632042,-62845}
{-455008,-65935}
{649282,215362}
{-62116,-230090}
{710010,-157313}
{873082,-15081}
{73366,-979017}
{-715658,518560}
{829396,496074}
{-948401,-949088}
{-513793,-374278}
{-938251,569456}
{-598415,-812490}
{615844,508623}
{-465435,858569}
{178072,-47290}
{-477032,328870}
{-623872,-541613}
{-997906,-750572}
{-520259,102915}
{565295,108669}
{779974,-425847}
{-623431,945001}
{698542,-327469}
{-54154,-119504}
{971296,-852690}
{95506,-423856}
{-441788,771438}
{997674,-743720}
{-534398,-541555}
{490980,-477830}
{-515846,402093}
{980138,-285025}
{219712,-957632}
{259476,-967983}
{945257,745346}
{175025,239076}
{177131,-385750}
{304185,-894632}
{-668878,-427030}
{855321,-637446}
{849770,427251}
{-495064,847509}
{171652,-901750}
{600419,-56099}
{439956,-964162}
{823928,601171}
{674017,-178819}
{-740255,122870}
{448341,254768}
{-463853,420725}
{695131,500681}
{981800,-591599}
{35627,-684395}
{-933053,-870860}
{832265,173405}
{421441,-199543}
{846396,850187}
{-75087,-982753}
{593385,-65766}
{558713,515438}
{731625,972395}
{522397,827245}
{-448430,-445681}
{296925,258153}
{-136533,9067}
{897750,-981838}
{-475254,103317}
{-741969,-665306}
{855587,693769}
{517953,-732646}
{521662,-354754}
{860549,-517406}
{239745,-208702}
{-518293,665627}
{-793642,-546013}
{-906199,-46202}
{-367518,658268}
{-779483,-851855}
{606238,156730}
{856514,982368}
{-200608,-270751}
{-937107,-230947}
{-223821,784858}
{-25277,-928803}
{608029,-796766}
{-14982,-207155}
{892227,125005}
{-38020,363497}
{853940,-476029}
{89125,-558794}
{-520935,479964}
{211710,-457507}
{514336,-725750}
{421392,-706038}
{-296789,-62358}
{975415,610436}
{578603,-657399}
{830441,499173}
{78343,934587}
{906402,-146790}
{-646365,-505555}
{805444,381375}
{561134,992540}
{388087,402901}
{-726440,634417}
{794992,-945254}
{-149724,718886}
{271932,995364}
{-738216,-986054}
{-231009,201390}
{-848160,-847191}
{796905,721436}
{-828890,598723}
{526441,-52713}
{942316,-732292}
{637275,169544}
{-265571,-474647}
{-560025,-288722}
{-869967,-162930}
{-904503,708715}
{-758719,-912772}
{406912,479824}
{-255583,-600475}
{976769,-305346}
{-444115,-257418}
{-456030,930824}
{200552,-29866}
{978120,393946}
{83016,-540497}
{-309201,357656}
{750936,976142}
{246648,-7042}
{579981,-213402}
{-329100,399006}
{756478,-671707}
{685952,989935}
{-409368,777396}
{587751,-801854}
{130180,-103388}
{-577982,-586091}
{-893391,-230972}
{-462217,270642}
{-577349,471791}
{-563499,-69266}
{-29155,209936}
{-18712,992591}
{308283,-562720}
{-243408,81226}
{466802,877789}
{-979175,666213}
{127778,-856822}
{118228,-182643}
{-291250,-319788}
{-922868,-14353}
{445357,635916}
{-244383,862563}
{-547840,-158703}
{407280,120536}
{-481419,-263334}
{-421945,784030}
{357056,60156}
{453196,548073}
{170082,624316}
{419630,644151}
{-745728,12982}
{146269,-243564}
{629376,745834}
{471375,-283015}
{670681,145352}
{-936180,59427}
{395913,-39227}
{689121,301511}
{523230,624855}
{966512,-815686}
{-893817,-165707}
{-128382,230620}
{310392,-959938}
{-106397,-389832}
{740106,836353}
{-149435,-901074}
{970857,-860664}
{912847,570254}
{-237869,690354}
{703182,-202312}
{-333946,297144}
{737112,-461152}
{634535,424943}
{-953868,-493634}
{370443,-899091}
{30647,-89953}
{-242304,671766}
{-219780,996059}
{73325,512568}
{498678,806153}
{-789724,-954181}
{-75610,-705314}
{802113,-729344}
{110747,619775}
{-118102,-335537}
{-202616,-410108}
{143297,-123376}
{-414896,-293686}
{679124,-985210}
{214180,-719287}
{-813426,-367551}
{786426,-832724}
{-315864,279410}
{18354,831420}
{167692,-803626}
{-402824,824207}
{-863678,-873680}
{-18437,-131149}
{-560096,-793035}
{-523025,-806549}
{312517,-394368}
{812475,492523}
{699083,-599754}
{430459,702353}
{751875,-890494}
{687498,602175}
{38841,631115}
{-57966,437754}
{42120,701355}
{-57908,871761}
{-527026,377396}
{-895475,-770121}
{-692780,-417661}
{719255,146370}
{-970544,838462}
{215147,398992}
{626836,630362}
{-331224,478734}
{973637,-852733}
{972878,553460}
{-320465,-564433}
{-27955,-316315}
{6787,-545507}
{-467990,-997702}
{81844,298068}
{648685,-826816}
{151431,-528431}
{-820901,308464}
{571511,699585}
{-102199,-153462}
{689175,849422}
{161966,-251989}
{993686,-212377}
{845359,783190}
{237241,158096}
{-912011,718007}
{-376456,119985}
{-433491,624641}
{-490915,-798330}
{-839685,-933692}
{118876,994239}
{-703761,-998024}
{89048,517643}
{-178178,521579}
{-690240,70287}
{-433511,-283396}
{205989,614307}
{650544,-916042}
{731065,-252154}
{-687708,-412826}
{-961795,814814}
{-203117,213105}
{496457,535587}
{-15320,372893}
{419208,-303982}
{-572196,357671}
{-648803,-775086}
{897001,631765}
{636880,-517267}
{-301471,-733353}
{50763,727895}
{-124921,842892}
{643486,132380}
{-403895,-555942}
{-618375,-389207}
{-518938,411168}
{-504550,514313}
{-214305,-603948}
{72104,-368151}
{988129,-778154}
{394914,847297}
{919084,370006}
{252764,89831}
{-817184,-964519}
{466433,646253}
{-281995,-464305}
{-619042,69624}
{-598996,238784}
{-276810,-829718}
{526317,-770350}
{-995935,587782}
{-879679,-171850}
{68129,63847}
{586803,222723}
{-916107,813015}
{-658624,-27511}
{-656379,-168325}
{-575451,480276}
{-317354,-421503}
{-657356,98642}
{929956,594109}
{-727642,-722603}
{-627679,677350}
{-105915,740236}
{599089,-500487}
{-365735,-264425}
{-85818,-917122}
{-797780,987159}
{-178253,-244494}
{-916599,-586642}
{-539713,349080}
{-5851,-963420}
{-34875,-297980}
{-963169,-120699}
{285331,-310660}
{572083,-810846}
{-916084,693230}
{577935,413959}
{-62362,800274}
{889353,191653}
{-746098,361838}
{-89036,-795252}
{38856,-975978}
{440728,-879775}
{-879162,-226492}
{-371375,-93242}
{-921989,-20450}
{694207,254069}
{-701737,186569}
{-616943,683640}
{124730,785237}
{964939,-959268}
{756516,301195}
{344710,80127}
{324951,-115039}
{-312680,977962}
{-503514,-842189}
{183349,813254}
{-185444,-910536}
{782001,-994483}
{-574062,-184906}
{727114,-222470}
{884110,-589722}
{225116,248205}
{769212,404584}
{-616221,-816138}
{-334826,470546}
{114974,-692342}
{316204,126308}
{179279,-132380}
{723286,-297177}
{326783,714030}
{-672774,-604053}
{-854950,-127657}
{-146862,825102}
{100230,469373}
{431690,-978251}
{-499957,-711357}
{-869732,-690143}
{-72414,329508}
{41284,71180}
{353751,604508}
{315540,280949}
{984053,-350703}
{-901501,-545211}
{-995082,-624699}
{783601,579827}
{-237512,638202}
{842895,693529}
{-426719,-734258}
{246146,-676528}
{802528,-682939}
{911682,-623985}
{3217,-290075}
{-600524,-679832}
{-297735,-153831}
{-545916,-374274}
{663896,-233393}
{642238,177238}
{-974151,-185791}
{-606827,311094}
{-95458,-915361}
{-989571,571016}
{-950226,-946436}
{-90706,-468775}
{947741,-183143}
{-649088,71741}
{-739058,27568}
{585808,-474427}
{976832,-414246}
{-21979,772207}
{-747108,-468345}
{557851,110914}
{-676287,614068}
{-172938,-467111}
{-461840,-257880}
{-388840,765912}
{-159093,-850573}
{-202418,671776}
{-859921,-305838}
{632739,441861}
{-710810,671398}
{-260236,-314242}
{-670186,-288223}
{341428,-943197}
{271291,-200093}
{453547,-941734}
{-530489,-768237}
{664323,-990752}
{-784525,295878}
{-319156,285335}
{219241,85366}
{664692,-579690}
{859331,928191}
{-651651,663343}
{-635994,382365}
{-160175,-230947}
{-72263,507959}
{-173944,417760}
{-922351,-953855}
{-50188,-41523}
{831826,259395}
{358136,-221114}
{872817,331445}
{13594,496191}
{126215,-514276}
{352943,693346}
{953662,-862336}
{-217743,431868}
{-910572,570044}
{651001,299836}
{-913138,593808}
{230671,531089}
{-131148,-657046}
{-495900,-759384}
{34590,971911}
{-562577,820401}
{-132040,-778854}
{700103,-343857}
{746969,58470}
{27663,853026}
{671924,161401}
{-897462,135884}
{579503,-702884}
{30071,652226}
{-432228,982152}
{-546768,264069}
{263673,-308375}
{430599,-5646}
{-226970,-788845}
{-606332,-574982}
{-551022,-846414}
{-319648,780205}
{966719,402706}
{606864,325722}
{-507815,717371}
{-832497,-77934}
{890065,-702397}
{-828507,-200730}
{592242,-479121}
{-582783,700766}
{540181,-581486}
{-807246,54579}
{-578305,290472}
{494967,-988768}
{272184,-918426}
{-5541,-998718}
{684800,28172}
{774163,-817083}
{350909,-979887}
{-824276,991715}
{324915,331881}
{169092,-241911}
{48810,60465}
{797992,-652135}
{574020,-750373}
{-409245,-181025}
{-3022,436807}
{-232376,748378}
{229207,932671}
{437905,-876574}
{853418,541067}
{33219,-652700}
{392007,473922}
{526026,-79904}
{371357,-874845}
{-982232,198023}
{-221979,-646736}
{823775,665099}
{-497346,-365600}
{-917866,656305}
{-458370,-629624}
{-340671,513443}
{-263238,834262}
{530009,493907}
{681478,930372}
{-700951,219443}
{320134,-765862}
{121841,-66371}
{-589391,-83106}
{-442521,-160589}
{503337,-988229}
{64134,303833}
{659777,287863}
{866674,-596024}
{-129348,461806}
{-302550,868401}
{261170,-340501}
{66555,-446450}
{532940,-603238}
{-435312,861186}
{-178274,974317}
{693354,268755}
{-450724,-110891}
{295737,-163713}
{449297,297597}
{42303,-85744}
{-697224,690817}
{-151551,-746125}
{219550,411772}
{327779,772605}
{-448087,50275}
{-899786,337729}
{-236701,-864936}
{-897873,372748}
{195160,-246132}
{-134066,195035}
{749696,-303518}
{-805834,-374476}
{515117,34742}
{157238,763986}
{-526298,-191443}
{135098,-537766}
{-146255,195468}
{-294653,-152436}
{-515811,158821}
{87575,-94064}
{995047,-17595}
{19777,64723}
{-966000,-7244}
{-338857,-468355}
{-847408,283932}
{-572826,223408}
{447820,928781}
{-952526,-138088}
{188649,618356}
{-492762,273001}
{457744,-596857}
{-343755,-800212}
{247534,-370221}
{76009,-427496}
{-531357,-59225}
{-416119,468452}
{-389995,-813195}
{-288385,860017}
{884941,-61229}
{-40584,-938357}
{982584,108477}
{-457705,582423}
{410748,-509942}
{875960,431635}
{65201,-185709}
{368024,-618216}
{21097,481660}
{59385,868299}
{-284093,100562}
{31248,-767859}
{-361631,-305862}
{256194,59042}
{19325,711982}
{808976,-158813}
{9641,-928754}
{615989,629496}
{292327,678878}
{450041,321071}
{243036,-604760}
{401429,-857625}
{-908553,-845102}
{-899803,-584599}
{-681388,-15470}
{347403,-715957}
{-412022,-518804}
{-841571,-229232}
{-503807,102335}
{497793,-362988}
{-48065,-642372}
{730504,894312}
{-295821,-709267}
{-591746,801453}
{338557,-902829}
{-197130,-301732}
{966052,124671}
{-882527,388688}
{-214248,-396960}
{-295028,-875143}
{238051,-752572}
{-528132,-352063}
{-429780,-565315}
{-386951,-327847}
{789613,-335345}
{458677,639731}
{-792091,-617676}
{-364960,714967}
{-595727,951307}
{-577061,27545}
{76759,-633751}
{496905,-853711}
{932615,514155}
{-468586,582715}
{227574,384793}
{211708,714044}
{-604297,486791}
{-5717,-188198}
{625695,-64685}
{-820545,-446116}
{-662949,-181449}
{632656,910710}
{1553,-971264}
{395262,-576195}
{-906156,-699416}
{-577322,994350}
{746561,-362615}
{532929,875762}
{-806001,-845912}
{-858374,-817385}
{-570623,-110187}
{-29453,2442}
{749369,847481}
{626470,566706}
{456363,-977134}
{775051,-222167}
{947105,538206}
{-343199,702404}
{-181237,-398206}
{-498973,664798}
{-621006,612031}
{909607,-657505}
{-145056,873760}
{-524533,19657}
{201004,314114}
{-431954,495024}
{829108,860881}
{812378,613421}
{74955,717859}
{922688,-869031}
{-47000,24849}
{-875717,-561670}
{-120870,-139423}
{410800,-721513}
{-46175,-604987}
{-626571,847436}
{-480858,686088}
{-459156,508288}
{816409,596189}
{-96143,287344}
{-552141,325335}
{-98212,-239847}
{629241,-521441}
{-100240,-475837}
{-452669,-503143}
{-235542,936481}
{63067,781074}
{-209027,-413223}
{-532184,-761108}
{303905,293284}
{882788,225956}
{220599,-82625}
{-382217,-622091}
{-115698,-706709}
{-609741,374975}
{593199,-616935}
{563754,-792779}
{415996,-356304}
{419286,281811}
{-321052,-350151}
{468704,-358026}
{-49312,318666}
{589516,996321}
{-518837,-345096}
{-509797,505749}
{-223936,224576}
{-481311,-838605}
{-426322,-542630}
{160997,516427}
{483890,-387862}
{565733,-774620}
{515936,204160}
{776090,-470026}
{-608960,-680247}
{237988,929633}
{-226106,77834}
{409917,634411}
{466354,485712}
{-924954,-635156}
{-417046,-466623}
{586223,-711660}
{149749,-840952}
{947757,89045}
{-279844,597964}
{798141,620568}
{254647,-333579}
{-403610,138989}
{845050,532290}
{-60759,181953}
{-672855,-153744}
{-311987,831472}
{-446669,318592}
{-180308,64801}
{563938,-133055}
{-885615,-825202}
{914656,198936}
{638440,-741422}
{922294,968904}
{-656456,863111}
{-748309,903432}
{-157860,882072}
{-366612,-726345}
{324169,-501391}
{-946037,732739}
{-599715,414269}
{-887826,-793288}
{-702046,202903}
{875100,-378971}
{74566,-273257}
{313167,-211905}
{-588148,-394660}
{450621,155659}
{-638557,609343}
{990100,-107662}
{96026,-142499}
{-935400,522585}
{-819511,488144}
{832443,807012}
{450343,-510273}
{-366068,506797}
{-754359,49507}
{-37268,-955103}
{986235,141419}
{656070,968600}
{496845,-645256}
{-675291,786877}
{-172438,63595}
{481580,-61630}
{-205031,-498896}
{305306,412593}
{588598,-250173}
{-736516,757246}
{-675515,81147}
{-891767,513437}
{-202171,-121210}
{-665924,438188}
{330977,150252}
{428080,446322}
{-153857,298343}
{-915268,160732}
{-495088,-978587}
{665401,969559}
{587555,69821}
{-829108,642932}
{482092,-796367}
{911529,-963849}
{-457683,-992757}
{-354779,732}
{-432366,-755221}
{-989842,965338}
{852547,-349374}
{580167,360237}
{822490,-9428}
{-917792,-317902}
{-272467,-785424}
{982647,-477112}
{283974,512779}
{-994112,851212}
{-550274,46811}
{-229891,-711198}
{82151,304897}
{-730902,412415}
{451956,149113}
{502494,849615}
{-895557,578783}
{-877508,-254825}
{-667579,76720}
{745683,468349}
{-27043,864775}
{433043,798312}
{-993529,-838101}
{92148,-319489}
{-87106,395872}
{-365264,429394}
{989332,448812}
{-812532,81347}
{727406,153017}
{741812,-563948}
{-898753,-268360}
{-126762,497106}
{-523119,-215481}
{-62174,439726}
{-669490,305019}
{-324198,877095}
{332489,-212053}
{-981441,846639}
{696548,389593}
{-739847,74177}
{816676,669848}
{-453033,-967354}
{-516611,160042}
{-658740,892413}
{-585747,102527}
{-398965,-965880}
{-619662,955822}
{-279170,659473}
{838157,493194}
{475893,450711}
{-251419,833312}
{-166388,-938386}
{348689,-837822}
{-545576,-398666}
{-677672,-43245}
{-421485,-89685}
{550538,-587829}
{-561926,-537433}
{-686291,-760503}
{614968,123313}
{-776800,748311}
{-283334,-487613}
{-538462,954847}
{-233576,-738087}
{664410,-847543}
{919954,76678}
{-755720,-14421}
{-54568,-371343}
{-617368,-153742}
{-785129,898707}
{690714,-802037}
{935083,745403}
{903039,-862826}
{496420,-984735}
{-776685,141325}
{-655390,181119}
{150821,210458}
{-494717,-296540}
{-518215,-146718}
{675699,-571289}
{-3565,438728}
{892119,270623}
{422618,18555}
{-961616,-869266}
{-53035,-603886}
{225887,770181}
{517501,715899}
{327519,290436}
{-758302,868068}
{671126,-837722}
{587638,-208750}
{-574451,-698689}
{-194738,-693738}
{-721499,683226}
{899317,-950700}
{-241811,594919}
{488799,-687531}
{-120176,-290666}
{-900029,775567}
{-614431,138963}
{-776830,-748293}
{333618,-255827}
{-386142,-978270}
{484661,146564}
{554675,-170382}
{877846,-901165}
{997464,289351}
{669485,-939563}
{-298014,-981642}
{-156373,-864567}
{-962495,170467}
{934524,457613}
{669625,682549}
{126041,362343}
{778943,-253899}
{-598508,413241}
{399816,528154}
{150849,-98703}
{-272555,-597497}
{-623200,733276}
{-201603,877294}
{-518036,969650}
{-409829,263904}
{-935509,423359}
{-109025,-410013}
{-381232,410217}
{814886,-416363}
{62823,249409}
{-602461,110571}
{-884838,454473}
{-822268,821504}
{-432521,130099}
{714874,-838421}
{-567329,305390}
{-256351,820300}
