{112843,693474}
{-386384,449736}
{805841,-610555}
{-977476,-286604}
{213149,-456482}
{-40707,-404616}
{-958128,-274562}
{-124541,488928}
{181767,-899581}
{825188,426981}
{-575268,-416850}
{-238510,638048}
{-926760,-508639}
{2715,-866534}
{-33652,-824067}
{914721,-680349}
{-252969,-183138}
{447745,-746183}
{684654,94255}
{903486,-893323}
{863831,316210}
{-833715,-864388}
{842339,-62558}
{-38446,372046}
{-841337,-406570}
{-202302,-349093}
{352784,-847119}
{212649,86513}
{-179400,-980024}
{622466,917480}
{-51364,-740362}
{-759944,418225}
{-704592,-927361}
{14546,349348}
{-238300,-623599}
{973906,564427}
{668334,684919}
{907361,-274102}
{-619434,85535}
{-163870,-499157}
{365554,330854}
{221469,-265930}
{395167,947717}
{636640,522377}
{-575093,-114271}
{846692,-996677}
{-439836,364002}
{-622971,509167}
{-326675,924124}
{38721,44912}
{598083,321459}
{-23271,-576695}
{88129,-636316}
{-79339,-919445}
{233703,159879}
{-702105,400696}
{-27565,-613923}
{514874,-18673}
{169964,-384677}
{702467,-828599}
{-652338,-243915}
{-616405,287850}
{-483806,-743780}
{-635275,251688}
{-987796,-247626}
{-561446,-134124}
{643431,-443144}
{998673,173492}
{-773655,-938185}
{-617766,758667}
{192262,324480}
{683922,-8876}
{960280,-174385}
{-559800,-771634}
{382808,67627}
{523519,69488}
{-177025,724232}
{752206,933362}
{-22344,-290504}
{-834011,377982}
{-592881,-834514}
{-416374,874411}
{-339423,-217661}
{220155,715614}
{813322,-228971}
{959743,-28494}
{938674,206851}
{-655378,-603972}
{-174198,-919440}
{-563131,426753}
{-772887,802495}
{450062,908722}
{476453,-347410}
{818525,-936782}
{213402,-48381}
{-765465,-635539}
{609338,-567234}
{-385826,593522}
{675399,-188753}
{-951124,425843}
{272166,900771}
{149156,-884887}
{536682,-268338}
{622620,760309}
{-977354,922925}
{-877027,77390}
{-467962,714884}
{-882117,-402160}
{-913979,281971}
{695980,-462693}
{618625,534808}
{153406,-510200}
{178156,-530937}
{986571,126106}
{-392969,910616}
{500216,-947868}
{652704,514328}
{-915197,-581345}
{745050,812065}
{448267,-66213}
{-792388,-200104}
{242476,-270488}
{-685699,-429031}
{12378,-637108}
{-643736,532265}
{-165455,-611253}
{266760,845960}
{-782580,378448}
{-546322,872425}
{423261,461243}
{842517,-850373}
{304170,556976}
{-157415,-25337}
{239849,-270373}
{-96905,777135}
{65504,972953}
{-252634,-919124}
{-506789,-340354}
{-789139,722700}
{678207,559715}
{-887416,195490}
{-258641,670874}
{619195,-753531}
{-122090,815024}
{-90359,-87619}
{151512,464953}
{618699,-70959}
{467327,688025}
{252724,-519007}
{-386377,866912}
{156387,-208769}
{383924,171702}
{-794939,589930}
{-205793,405602}
{-242534,676896}
{625734,101603}
{-285434,908323}
{-328989,714381}
{432674,-800853}
{983941,809380}
{268874,243830}
{-454192,-854658}
{-644492,962087}
{933472,185681}
{-202798,-409215}
{-387736,572661}
{565244,-155507}
{864568,-846564}
{-882697,645108}
{258324,70613}
{-68316,-691540}
{614888,-220693}
{489724,-386471}
{-272003,734869}
{851146,-904932}
{-373763,-367654}
{878887,111846}
{-549526,-558525}
{215159,619631}
{-164283,166232}
{-988732,49966}
{548835,-616482}
{712210,-634192}
{-309906,-860931}
{51607,-363001}
{673737,737475}
{-208588,-755942}
{234428,-545378}
{511877,520893}
{898678,-979191}
{-695786,733859}
{-652227,-231482}
{-86066,-823467}
{-34507,-204196}
{955046,615967}
{400812,449631}
{-275187,10398}
{626398,821751}
{-639969,-846375}
{-668899,-514529}
{-672340,-70265}
{-935936,-468442}
{-234599,-598953}
{-282751,66598}
{537607,287301}
{-585084,-486189}
{701660,-35748}
{-928920,162521}
{406772,-345106}
{507248,-270686}
{-934956,-895758}
{-955221,331143}
{-76351,175332}
{245994,-404987}
{-512583,836712}
{509512,79761}
{750519,295989}
{-756914,36612}
{-473312,-465074}
{-450223,439859}
{-933160,-706509}
{795211,-645307}
{589230,-267796}
{36750,-533524}
{-290923,-82034}
{-433186,-295204}
{-606514,-853529}
{74993,101810}
{945578,-705805}
{-956813,-85581}
{-870130,163282}
{219433,212647}
{-563317,-595191}
{-450326,421499}
{-169171,632076}
{-123914,-252316}
{579203,-328779}
{-827733,-600557}
{-286236,-123240}
{-497644,-53023}
{667568,575963}
{57108,-693233}
{-309488,-988944}
{96192,-21393}
{-717881,-211409}
{-283032,280473}
{-612804,111936}
{-776599,171407}
{-850173,80559}
{781831,-170560}
{136098,43220}
{-919263,-426184}
{933285,-219754}
{486558,304084}
{-422439,728308}
{-99478,161703}
{684084,-893932}
{53052,557232}
{-742494,458439}
{-183564,-335898}
{-40715,851665}
{92878,145133}
{90267,232855}
{291654,176396}
{155320,-441651}
{-171817,916023}
{636334,613066}
{-777584,455247}
{541616,864071}
{-981160,668311}
{401143,-298171}
{-295724,-187034}
{-581893,-177915}
{664567,186520}
{-505398,-639299}
{267049,-101279}
{919956,-961659}
{-493052,9540}
{49634,-623990}
{-819278,833401}
{476708,-191879}
{142252,-479174}
{696484,930631}
{-250016,-809197}
{34257,108085}
{437823,458502}
{943837,351314}
{930515,719782}
{233028,103994}
{327058,-59928}
{-738640,-24074}
{59466,195627}
{-641125,139531}
{-421338,84903}
{717524,-683786}
{-657930,-610758}
{-352227,821737}
{816420,-702827}
{390723,580715}
{597171,-62412}
{-598553,317242}
{-836976,422063}
{-875361,239535}
{-546415,461246}
{-565044,-577926}
{-683147,492022}
{-44652,524058}
{367577,398617}
{-306913,504520}
{-155002,-216886}
{69430,-82151}
{-306713,-32985}
{863379,808719}
{928663,-620394}
{891976,652137}
{-767921,-262681}
{285112,-737221}
{-730782,988977}
{-929027,453055}
{-170024,-144495}
{615451,579928}
{-253954,-554427}
{900272,-960981}
{-775818,261525}
{27860,538043}
{989852,114352}
{-635147,-673117}
{571947,-357072}
{289325,768509}
{-174320,726207}
{566499,261283}
{947847,440244}
{40054,-771348}
{-23806,467283}
{971606,982623}
{-476511,-767948}
{795194,346113}
{-896392,81103}
{796506,360704}
{865196,-238558}
{-779235,972154}
{414104,980493}
{-616836,-447761}
{339808,-896182}
{789165,-141513}
{833114,-185444}
{-565003,-373972}
{865595,890946}
{659435,-484869}
{339535,496247}
{465475,-568216}
{-196716,458783}
{706692,-189935}
{822913,-687924}
{-958526,-855113}
{-711425,987449}
{646156,-481396}
{-456179,-942061}
{-477150,-245436}
{-11672,-178245}
{823015,295168}
{-780558,-70840}
{563487,-81701}
{709010,682769}
{59967,-340856}
{-697306,956299}
{-830192,366820}
{942953,78727}
{431744,930393}
{875487,469883}
{445685,-750883}
{-139234,-509859}
{-153313,233846}
{652131,-543574}
{-428878,-842686}
{-973959,-656296}
{-332307,-136503}
{587920,-165265}
{194970,-706798}
{386797,51904}
{585871,909230}
{994394,757323}
{881697,313600}
{558420,-779858}
{75082,-617020}
{-78245,215106}
{-216932,125918}
{-657061,-180839}
{-982072,517932}
{61370,-918236}
{-912261,-317222}
{238730,-879908}
{50438,-495315}
{316211,-401899}
{669324,173872}
{742639,-606315}
{963279,-219675}
{918000,-4714}
{406745,-819440}
{937515,-477788}
{233273,635137}
{-720522,601127}
{601852,-753229}
{-166708,-587701}
{483789,673135}
{-463785,-750548}
{-518285,-516006}
{824833,480751}
{-485395,-644588}
{671423,-632761}
{-57712,136264}
{264032,354407}
{-49839,186608}
{-742390,-384155}
{544142,753472}
{-412453,945579}
{-350110,-659262}
{354380,-331806}
{678013,-155013}
{-710535,-208365}
{-573961,273998}
{-369128,-614023}
{-595312,800743}
{120216,-942611}
{-373486,47357}
{412395,176957}
{-365733,-550951}
{-878390,355140}
{191289,805699}
{324290,-510686}
{824214,-445866}
{-94748,-451756}
{-27348,233098}
{-396776,-567149}
{779025,-357275}
{914415,146762}
{378552,703120}
{-890681,659444}
{43732,696324}
{-530785,162212}
{-684191,-34874}
{842366,-361974}
{-757122,315803}
{-468663,-814239}
{415026,587056}
{768162,-57599}
{870309,505873}
{939001,-514725}
{581895,-704158}
{-188621,82649}
{-822380,654277}
{379516,-175256}
{22871,-137247}
{527311,639926}
{985769,354210}
{813883,-66459}
{-455533,857037}
{-873749,626895}
{-375136,-505670}
{-268186,67693}
{-961737,-600590}
{-955286,923665}
{904813,-902821}
{665309,151471}
{258397,-801994}
{-503692,865272}
{-228559,-151980}
{570366,787802}
{461613,58148}
{-147405,876451}
{-778188,807912}
{267050,82837}
{-523389,-694591}
{832219,424409}
{-449303,76021}
{833061,-588771}
{-289213,230070}
{-147231,525835}
{922791,887415}
{330127,-233787}
{-892081,-399097}
{-488240,-303575}
{918394,994212}
{761919,-83126}
{-748400,-6248}
{-456716,339549}
{384328,-87845}
{234213,-86471}
{768510,-369092}
{-309073,-231291}
{89262,15918}
{326983,-939311}
{930741,-489514}
{514641,-803961}
{-574526,-131924}
{731938,-453532}
{-222462,-794195}
{-50790,-796000}
{287987,28232}
{947962,-690354}
{950101,303156}
{-527429,-882211}
{-35920,947693}
{269528,-305303}
{260847,-542024}
{-161983,-970190}
{705439,583440}
{484463,-569100}
{-972160,-417805}
{16370,-638542}
{832649,338648}
{-24457,-594166}
{-780449,-115441}
{-511211,429400}
{602551,-388549}
{805133,558576}
{-866904,313880}
{-276395,-454064}
{-575655,-729719}
{-473663,885416}
{-497072,233541}
{604986,261931}
{-675781,-331549}
{-645127,776706}
{866506,432303}
{-561506,288943}
{197578,737272}
{861046,-443851}
{-660543,403399}
{-858833,991565}
{-352808,-52525}
{-213238,-546964}
{438315,-778142}
{384132,-173980}
{604246,-771451}
{570939,-860407}
{929693,15509}
{-966134,-360137}
{330187,353875}
{-760393,-178666}
{398604,235527}
{542392,882946}
{357759,130427}
{425197,-197177}
{-291638,-661914}
{-219761,-613712}
{-953212,648872}
{905424,-430811}
{302845,123762}
{112844,510374}
{216602,436299}
{187134,996689}
{-846164,773543}
{717651,-652871}
{-391840,-902966}
{166279,638290}
{-37112,351360}
{805759,-657559}
{58034,664160}
{-727335,723940}
{874948,676421}
{403237,263459}
{-668033,610840}
{537199,-821935}
{48180,761268}
{-72028,-394799}
{-31183,893730}
{275304,-850515}
{-152150,-742849}
{-374726,-868964}
{-209731,-395569}
{-284431,-358240}
{-427797,705050}
{-56833,-666886}
{714305,-883534}
{215283,658359}
{-297982,-441320}
{-963014,-752465}
{827085,956673}
{402535,962628}
{952920,367156}
{-804525,-134768}
{631656,26937}
{789348,-732872}
{-123502,797036}
{-2973,-777759}
{216032,-978573}
{567843,967400}
{-645876,567514}
{924096,-6227}
{-757582,921190}
{-755460,671258}
{346751,483976}
{536293,-216781}
{33163,889393}
{-655053,-158768}
{-746845,-269827}
{465563,745192}
{-827719,-807073}
{357441,462139}
{-465124,90915}
{244847,272241}
{21548,-916016}
{55423,496028}
{-838065,-991709}
{41909,-563770}
{440279,-971305}
{-367673,-20411}
{416556,871212}
{-937522,457912}
{-342085,154170}
{-967211,236776}
{-934553,627401}
{-2382,883088}
{80513,758881}
{-806334,317981}
{-927617,921291}
{-369644,861206}
{-271629,-146237}
{184073,-81113}
{-648496,613586}
{-418185,130537}
{351064,983883}
{705708,-935785}
{-528054,535460}
{-754776,127927}
{930541,-302244}
{175676,751738}
{610371,512048}
{-861996,-45752}
{-50502,-925955}
{-368496,-426533}
{-718813,794249}
{-877158,-536993}
{-714839,440811}
{-259592,270184}
{557872,-417018}
{943316,669926}
{-529404,787027}
{-976119,-312950}
{694051,-724019}
{-66372,-897407}
{-618747,227223}
{530766,266801}
{798138,-545505}
{183589,290769}
{-848310,647892}
{-809854,-74858}
{-586539,-593612}
{-578387,-471120}
{829236,-112470}
{-195749,485638}
{-581591,290838}
{-765073,-515171}
{177901,474809}
{-642404,-528657}
{-867043,918853}
{-131786,679561}
{88315,-358022}
{689803,833450}
{-393302,73571}
{-742893,-327254}
{-788804,945547}
{388729,215649}
{-114972,738200}
{42973,-244779}
{-209792,970853}
{964960,-207986}
{965589,553634}
{907298,666274}
{201451,-682808}
{604523,882951}
{32957,-521752}
{38911,-244219}
{-887831,-185296}
{537872,-248050}
{-193338,-730441}
{-719571,-833736}
{527033,548201}
{-414999,-406549}
{52301,-79386}
{-694831,376914}
{57175,953951}
{473991,-617007}
{-40682,-804964}
{-781160,-718274}
{-673742,-476747}
{-216125,-92195}
{811597,396638}
{13685,-607588}
{372761,702907}
{800537,69579}
{-704359,119972}
{31740,312209}
{141719,-349721}
{190752,663269}
{-650497,-27275}
{870458,-772042}
{714901,-126968}
{313360,-393656}
{-589589,540235}
{388872,-882310}
{-678399,-406934}
{-710946,-871500}
{648609,-62622}
{52137,799283}
{-828111,319475}
{-641298,-196187}
{745258,370716}
{625865,-183220}
{-3555,691914}
{697356,-594442}
{-980687,-383530}
{10227,-836862}
{627564,-16807}
{-387966,-18247}
{986416,304351}
{-160488,-435042}
{633224,915543}
{208867,-195043}
{-204046,259377}
{-279886,-89610}
{-771074,-694810}
{-356410,-847761}
{-139019,992104}
{195181,500549}
{-591100,-158983}
{-444574,508021}
{451100,381393}
{382135,675434}
{614419,349246}
{-120299,-350653}
{386116,77325}
{806902,409701}
{-512465,716468}
{-441211,-642659}
{-510385,-178794}
{-532054,-82726}
{261469,-154300}
{147477,-678087}
{-884710,-633390}
{370285,608111}
{130275,-876789}
{-549067,-19294}
{-580497,988971}
{-570815,-296022}
{-540668,251051}
{473775,258738}
{-203049,-568594}
{935219,493083}
{19783,192477}
{407817,665301}
{-928359,-619364}
{762968,-368456}
{-884208,510280}
{585644,-753466}
{661146,399025}
{-17263,217356}
{780479,124396}
{-140104,-213609}
{480967,-86135}
{-785358,66069}
{111096,-546046}
{863867,-522431}
{-140070,676874}
{-332064,-231379}
{-822563,337837}
{663971,-549628}
{-902919,907372}
{-127352,876340}
{68289,972188}
{240396,494166}
{-453074,574798}
{-583769,-416179}
{-680451,368997}
{823962,526359}
{-72887,933655}
{444170,994187}
{750879,481613}
{497992,408739}
{-665317,254702}
{-308213,-655416}
{943397,851585}
{980037,12737}
{-848673,-290161}
{-793385,-842300}
{-287721,54036}
{818190,-255277}
{-964812,251091}
{-699359,780187}
{486418,-447113}
{-46713,37876}
{-443241,706727}
{649384,299388}
{-391437,241316}
{-853199,-211632}
{43570,-128032}
{406228,422684}
{-576990,-877599}
{-366645,-37588}
{799011,565012}
{330340,422498}
{773323,968403}
{-197406,481530}
{679756,20904}
{-73280,-15628}
{350383,792472}
{-364200,-526915}
{-129873,130103}
{993325,218988}
{253414,-430168}
{404423,-728795}
{-558259,207161}
{230286,-800308}
{-671514,-297698}
{978338,717423}
{-472037,86922}
{-437126,-269007}
{11800,-659859}
{-129372,18901}
{-175352,837670}
{4349,-986308}
{267755,230076}
{145616,-872803}
{-313525,120013}
{784136,-959691}
{88195,730659}
{-45201,-423697}
{-12621,-144691}
{936343,211334}
{452003,-487189}
{425908,-252271}
{356716,527083}
{-761304,-455286}
{-624821,585565}
{-972505,409075}
{-307627,-39095}
{-684765,485066}
{728839,-771385}
{-850746,-931179}
{395939,866812}
{945034,43740}
{-63541,-758376}
{675567,539670}
{-721217,745663}
{347694,579747}
{-721482,749779}
{-893287,298188}
{139217,483468}
{524097,172603}
{-675013,-142182}
{-616930,-370772}
{-779117,-781127}
{-865662,-240342}
{-230504,159370}
{189576,-931517}
{-659558,-450042}
{460691,808291}
{590624,-523282}
{-150823,-64198}
{-528987,-93750}
{243197,-981792}
{-361212,-634491}
{-635719,916581}
{499490,-515929}
{26266,132884}
{-311690,342942}
{-68719,429453}
{-289464,-992355}
{-894294,-524862}
{-633806,-324793}
{762359,-601800}
{644994,740529}
{-478947,-325149}
{-48078,771651}
{-112231,-233002}
{761305,-452856}
{-199501,429603}
{174068,-139831}
{551267,-716775}
{-377859,423019}
{-367715,165943}
{-453259,-51089}
{-657196,-4183}
{-509448,111096}
{471755,97754}
{-332093,-100749}
{497716,-116619}
{-311826,-250880}
{-806306,-95333}
{391415,-862053}
{-949013,504109}
{841775,722908}
{192903,477853}
{-576747,-445355}
{914626,950037}
{620112,-424491}
{654739,204481}
{703245,-131763}
{932770,-147716}
{-769578,-606574}
{209784,-524476}
{700027,379492}
{50304,-878102}
{-567445,96833}
{-340915,305336}
{886347,214916}
{591472,-630660}
{-788754,-360528}
{358658,822068}
{-891835,710336}
{-49587,-131054}
{409529,357715}
{-566200,313103}
{137149,308661}
{927650,126668}
{213552,233439}
{409200,667894}
{-257066,-761672}
{-3664,442185}
{-157611,-200636}
{-499949,694857}
{-560257,-884219}
{461338,722808}
{535083,-765600}
{-530253,282315}
{848721,-130970}
{973712,302577}
{-410053,855134}
{535451,65600}
{-590506,-102112}
{516204,245233}
{818165,-32567}
{999824,172734}
{-877369,-737927}
{-395359,500901}
{580715,233914}
{-943023,730372}
{-804831,103871}
{694402,-890821}
{-915435,-379483}
{756770,-282300}
{892922,3716}
{97729,-612192}
{379151,-831609}
{-701118,-374202}
{949963,826984}
{-382676,-675431}
{-159691,213368}
{-162629,69098}
{552894,862331}
{95932,366067}
{-357627,834256}
{315154,-564693}
{723530,-427981}
{-146479,404315}
{713823,-741131}
{-150350,932003}
{-401544,-872367}
{787355,9557}
{-473108,-203725}
{-570770,-571878}
{-197093,-919004}
{140268,686742}
{-978001,-730544}
{756601,831595}
{975379,211118}
{-460894,-426213}
{-582989,240762}
{-435355,-966558}
{-849498,494520}
{-245878,-362357}
{-127633,-352229}
{-792445,597877}
{406284,-86053}
{-548170,319678}
{-179203,-321916}
{-410079,-765506}
{211032,-286342}
{-959787,199289}
{778598,8652}
{-772341,-894364}
{-934023,564301}
{11182,-650350}
{-962918,-323442}
{779238,669573}
{-867474,965681}
{123112,-951679}
{753486,509750}
{-603858,704450}
{903030,-575571}
{-671228,-141595}
{716686,-44141}
{72484,-523193}
{-706627,804217}
{690841,768447}
{-271723,970153}
{200809,450459}
{-461852,55048}
{-770451,-804224}
{698679,501559}
{-117576,229620}
{-32123,-172440}
{826730,167290}
{737583,11031}
{-849043,79228}
{-524520,-480973}
{367918,-300605}
{-689060,874759}
{863915,149338}
{175214,137501}
{781165,-137395}
{-479232,494137}
{-128417,-157668}
{-744640,466406}
{-960837,216152}
{-606174,493530}
{713790,884627}
{1645,-409447}
{-363918,338555}
{-213769,-689924}
{-924556,513622}
{-523232,818751}
{-302536,-170962}
{644313,-415798}
{344359,-765606}
{-359550,165812}
{758894,-85117}
{-374057,-833348}
{-141132,-486306}
{-882495,-666932}
{-858459,130740}
{-20886,379373}
{-883961,748249}
{357029,485478}
{455427,125584}
{-864135,-128096}
{861400,669632}
{-956458,965925}
{692957,354685}
{161701,116087}
{916035,326170}
{815395,425986}
{-900742,100305}
{-547501,-288643}
{-398301,-671295}
{331836,-688173}
{-733883,-775635}
{295415,978244}
{-793056,-521513}
{634561,397771}
{-536067,-337177}
{-763476,10968}
{-139592,-35034}
{319481,-14721}
{284565,-504445}
{200577,-828429}
{-824100,-120582}
{-852938,30961}
{-53428,991073}
{-549457,-497181}
{-684303,678977}
{-773922,-94145}
{2553,675466}
{118276,-233761}
{409334,919536}
{-909697,651276}
{874133,-298528}
{162887,149637}
{-846424,887972}
{-40811,715831}
{99205,283493}
{450688,678357}
{-908597,122293}
{-103886,299917}
{-452916,438607}
{-912654,-981493}
{-935357,416420}
{370080,-56530}
{560545,-723766}
{412776,-389754}
{-37012,-658165}
{804116,118916}
{-75025,391333}
{664266,265254}
{760789,-94289}
{-850924,637152}
{-46341,-459701}
{281538,-298989}
{361502,459448}
{952234,-459647}
{-172886,533437}
{742305,955275}
{-35863,-670960}
{-755882,335255}
{669029,779840}
{-644410,-787617}
{-554481,-727027}
{862428,-52472}
{-556153,-390966}
{940098,838549}
{432802,381248}
{817619,990908}
{-29957,-474213}
{368075,717278}
{-27392,466269}
{-149477,-443634}
{-141648,522586}
{699339,-94705}
{389141,839324}
{710955,-211906}
{-637977,933779}
{-947948,-965606}
{613859,-383659}
{469114,987465}
{-698891,-729507}
{-908183,-567369}
{337164,-22582}
{-273922,307530}
{-920607,436449}
{-929363,-880892}
{-352428,343556}
{647342,987803}
{878070,-781461}
{-578519,120574}
{-274021,482301}
{377644,-978341}
{-586637,722302}
{-853842,577719}
{-423242,-583310}
{289294,-935317}
{-806920,990614}
{-584106,-338120}
{772843,-443068}
{647250,485735}
{873196,268384}
{848229,970306}
{285877,-860554}
{-643226,-779533}
{-549646,-872582}
{918333,547376}
{-31121,-360161}
{448850,430756}
{90931,86080}
{-63742,-247628}
{646999,-961789}
{-941051,258868}
{-66964,661446}
{-342151,194971}
{-717764,88642}
{-438026,-525657}
{255537,-505115}
{-223621,705897}
{379425,-679344}
{964504,-329671}
{588162,16764}
{236937,-859084}
{-803866,158313}
{-504124,-289348}
{-332706,115939}
{547207,-463947}
{526520,765606}
{-600002,-40990}
{-641892,155475}
{306489,833529}
{480784,-352247}
{194311,-781568}
{436058,120343}
{756341,-946895}
{-246080,810883}
{844776,-71244}
{428127,-883995}
{759777,-844972}
{-746364,780967}
{875812,504691}
{978540,332133}
{-246323,54739}
{-510028,375483}
{717495,878470}
{191945,917237}
{998487,-747782}
{-996425,-204024}
{609782,-221105}
{-370748,-360200}
{-350765,146472}
{280561,771095}
{-968683,-180676}
{-930527,-149348}
{897120,-710863}
{-944378,-802779}
{179100,660979}
{577122,-203917}
{954619,825679}
{872344,-270234}
{764836,-38652}
{585821,179873}
{122129,413483}
{842622,139164}
{240145,90068}
{339821,782152}
{-162873,48118}
{-723102,-913242}
{806261,-738798}
{-658393,912021}
{327906,-365527}
{541764,-710748}
{-341833,-117674}
{131799,-13092}
{26155,-848388}
{416561,792693}
{-232021,651901}
{450161,-226434}
{-889424,467093}
{-133651,213096}
{497155,-194137}
{-749097,442125}
{786939,-80007}
{89140,944820}
{404190,248574}
{679141,150916}
{-585470,-518251}
{795849,231604}
{-99117,-440456}
{632970,660464}
{-691593,660406}
{-131671,-620393}
{-720444,-908712}
{380975,486648}
{196136,-722564}
{254745,321987}
{-379908,-720575}
{-682023,-469784}
{-158509,672847}
{253913,344540}
{199205,410940}
{-349878,-65123}
{420986,-93496}
{-260354,-66592}
{214925,-171639}
{205204,-789062}
{290112,172392}
{273646,-36882}
{-807183,-571531}
{-863910,-258572}
{-461341,-997625}
{286051,880457}
{369883,-916423}
{-730519,975800}
{685891,-564656}
{183623,-469388}
{-567860,703365}
{-714572,-753663}
{832506,-897608}
{-852503,138032}
{-867159,-834471}
{278438,-618308}
{-476961,442365}
{821501,-688389}
{471171,-376627}
{353691,361655}
{-918575,-823252}
{74324,-30460}
{534238,-539160}
{193700,295503}
{895930,849745}
{686620,-143788}
{448386,862033}
{-169203,-506772}
{38447,895854}
{809807,-54254}
{-309744,675219}
{787881,211104}
{745590,919739}
{117481,-108499}
{-620940,-886444}
{749717,914920}
{-241738,-419434}
{-774085,-432588}
{585603,-624273}
{115528,-94292}
{414725,293326}
{-633056,616572}
{409355,81137}
{414730,-465734}
{843828,745012}
{-877357,-220240}
{-803907,391940}
{198389,-299051}
{-537262,-663819}
{-31201,-942812}
{783406,-636627}
{57003,-373102}
{-24527,-555742}
{-814214,-401841}
{-657494,-574553}
{-280013,505995}
{-984480,-506091}
{450203,-493236}
{-509850,-468742}
{269221,-504683}
{-996958,-714132}
{-873406,466289}
{428254,423780}
{432944,562541}
{618087,-470103}
{36033,-857397}
{130199,631237}
{-686482,730168}
{233343,531608}
{78772,674646}
{75736,733792}
{-65198,-444603}
{883464,788573}
{396543,-502379}
{490607,-444661}
{306534,-897527}
{-619129,-165124}
{464030,241925}
{-975194,-566946}
{-790549,242175}
{-444753,112007}
{195216,-368037}
{-266501,381410}
{-987527,-149910}
{-745070,860054}
{673303,785864}
{-77695,-207386}
{882857,60754}
{480309,-168904}
{305647,-879847}
{868139,-182182}
{577192,-17818}
