{576221,356509}
{546301,-910713}
{-86786,646555}
{347931,685937}
{132344,857816}
{332663,-240779}
{-447998,220445}
{597015,-782004}
{1953,-246892}
{685107,704361}
{754916,406730}
{-148933,76252}
{440300,256873}
{134205,-156628}
{-978695,-858771}
{-975943,677391}
{753184,81648}
{118885,-210182}
{136924,-495147}
{-228077,-85634}
{542465,959840}
{358658,-777373}
{12040,950061}
{-313916,-521376}
{588732,-23888}
{389033,-99917}
{369481,330313}
{684962,784435}
{-276953,-422596}
{-897740,-9962}
{354610,416261}
{-105972,772625}
{-59160,-920821}
{-30583,974150}
{134300,516122}
{757409,83686}
{563329,706973}
{-224749,-889348}
{195457,284885}
{280245,-33132}
{372522,-787599}
{11688,321670}
{621709,-520748}
{656848,931980}
{147715,199744}
{-874386,507322}
{431700,-926771}
{-886716,569849}
{469353,180842}
{-674694,-664028}
{377303,675520}
{826208,-772826}
{764950,-901886}
{580162,746177}
{719914,242305}
{669848,-384365}
{206600,138740}
{104718,-177695}
{-24541,34670}
{-979214,-861671}
{298566,420498}
{691263,-927588}
{876621,54803}
{-500545,-722668}
{41374,588438}
{701175,146613}
{656348,613464}
{507280,898224}
{275689,-203072}
{522395,-896627}
{337550,-982482}
{-909098,63739}
{-603556,-133563}
{455309,67444}
{979961,-265717}
{193042,811585}
{1161,-954183}
{182314,441070}
{320738,876458}
{647200,735805}
{-147872,73984}
{149545,233337}
{-859336,-135244}
{-699993,558108}
{998484,261708}
{400097,-219160}
{-163328,506168}
{72813,98281}
{111341,-342365}
{-350692,427390}
{111754,817904}
{546461,549900}
{925300,244240}
{551385,-83230}
{77516,562239}
{-349871,371014}
{-351284,-759097}
{807581,-467503}
{786119,768082}
{179917,-914522}
{166588,-467612}
{140660,-951186}
{177240,405505}
{692444,506822}
{-8397,782704}
{970904,772313}
{-54111,-126599}
{895374,376244}
{-718381,298435}
{431697,632715}
{-281544,-654547}
{333238,-54715}
{427286,-713112}
{-124623,-673710}
{62816,449762}
{359928,-538652}
{706860,-974348}
{86706,784493}
{-163781,897738}
{600408,-394153}
{345369,944383}
{111188,-167225}
{-455400,650694}
{-479991,-930636}
{26431,-880907}
{-549045,36887}
{-104438,765344}
{-405576,769540}
{266760,-739436}
{-887513,-70452}
{-79146,-195240}
{428991,782987}
{586357,-605559}
{-847792,403726}
{-95569,694075}
{328565,289088}
{-214535,-491773}
{-490683,-481959}
{320369,-647465}
{358573,760281}
{612844,-117330}
{45284,931365}
{-690125,-197497}
{-126052,-651013}
{-552108,998133}
{-742009,131118}
{-194289,367236}
{727534,-16291}
{-11855,838012}
{173176,234991}
{-431814,400489}
{-437573,-453951}
{712787,-69469}
{450674,-72671}
{16168,234824}
{-85923,121079}
{-903236,191916}
{-246966,458211}
{377895,-792144}
{-428701,360646}
{698177,-151780}
{667701,-830814}
{-701359,-946072}
{-835253,-922060}
{-63239,-333399}
{-577882,544483}
{-168809,-326743}
{582720,-775996}
{636004,-466747}
{670727,-506074}
{400196,677867}
{-556294,492436}
{-750900,-966738}
{135943,-840058}
{366346,939261}
{-854190,-748462}
{-161531,312398}
{68266,-722843}
{-307615,703911}
{-519134,520440}
{59179,154313}
{35396,55373}
{679671,869307}
{-709890,61052}
{-869976,222178}
{-710421,406705}
{-864229,-400443}
{-862461,690394}
{445059,-153761}
{-357577,400696}
{-203769,89607}
{406271,822079}
{-42609,-732988}
{-26275,-289565}
{805807,792365}
{647890,-108405}
{364464,573404}
{-989802,796288}
{-762603,144227}
{-555054,963619}
{-566060,869192}
{-391797,1337}
{-367264,-384369}
{831959,-626602}
{791941,-955463}
{692606,-493811}
{637645,-142580}
{-159842,308860}
{839804,836737}
{-855308,947704}
{668775,-274724}
{861847,734154}
{619831,-435528}
{-441367,804643}
{604375,-308709}
{571921,-527118}
{-314120,680324}
{-238926,428998}
{-478600,-445432}
{605048,-994233}
{387702,-574314}
{-396097,945079}
{-844679,320187}
{-908356,865322}
{729658,428902}
{-692173,431783}
{80121,-29717}
{93799,-428547}
{-9207,829069}
{900316,-442774}
{-64933,198591}
{128764,232763}
{-128058,-864005}
{-38064,-509502}
{691501,321854}
{600167,785301}
{790260,-51676}
{907017,954069}
{775911,-463738}
{735073,-281596}
{876665,201860}
{-959887,-551415}
{287579,955187}
{-660669,-534118}
{391856,660003}
{-598743,-789321}
{285231,-797828}
{986558,920433}
{743523,814951}
{870653,-873295}
{-276632,82975}
{-605968,425228}
{721386,-815195}
{-217801,-731781}
{-413072,560334}
{127530,299850}
{-121557,92960}
{518164,187439}
{831735,769096}
{924506,472524}
{-798054,3018}
{-929233,37386}
{782906,-260432}
{-78486,299987}
{-193582,229252}
{-877701,62041}
{724105,-665637}
{62459,331500}
{-944379,394866}
{-587816,734414}
{-29972,-318155}
{-73628,-864000}
{529588,-534455}
{28442,-635223}
{946133,919656}
{476020,-387603}
{-104172,812509}
{214721,-99707}
{578767,908650}
{554503,956605}
{-865901,-9878}
{-87555,-165388}
{-982960,560778}
{336199,-879378}
{249348,169358}
{-794306,-264260}
{-723927,-543967}
{464058,-881020}
{-28629,-261299}
{-54497,186870}
{-30229,14935}
{-733027,362298}
{-623197,483443}
{-319220,-827575}
{920613,840076}
{909112,751627}
{648991,572424}
{958112,777944}
{-543940,910268}
{205691,777840}
{322720,-283390}
{8985,722086}
{-519504,-351266}
{-320254,-884855}
{-634317,-191231}
{253570,136266}
{280554,-111474}
{-837598,-352132}
{669096,-839257}
{264985,-163176}
{-642002,-731604}
{654333,-931500}
{110735,-918076}
{-128904,-717314}
{619375,-414203}
{-236602,654289}
{-401857,-620778}
{54886,488330}
{-335395,-659143}
{-873392,-315376}
{-750372,-385431}
{-324792,-807234}
{450033,-438139}
{-987771,-110831}
{104472,-611968}
{552562,-893246}
{-838731,914683}
{-180029,-214748}
{19008,328175}
{739923,324966}
{356844,395089}
{892532,-289740}
{274528,193360}
{-520505,-270544}
{-157493,589857}
{-452284,-786422}
{-960282,-333592}
{250005,-408659}
{940163,-506962}
{-346668,866696}
{-216909,485285}
{-665161,615149}
{-459555,-160175}
{-565108,420130}
{579692,-744093}
{930780,473545}
{993500,740634}
{295708,-479862}
{185883,-768531}
{239475,-192196}
{-107183,166367}
{-817467,716180}
{-858719,-263854}
{-131523,-697438}
{-236405,-983689}
{-82398,563230}
{-465696,156324}
{233939,441200}
{-219391,-50412}
{194064,-952517}
{745364,-879280}
{-472269,520409}
{570287,-277785}
{-4646,957967}
{209775,694013}
{462811,-821836}
{742780,-237560}
{-157339,26625}
{443445,298089}
{-38121,661386}
{359593,779593}
{817186,353082}
{-888849,-470674}
{182307,70860}
{-683258,-898929}
{53994,-743300}
{868459,450152}
{896885,33486}
{569209,-139216}
{-106136,-931854}
{-57892,865144}
{-732036,-202284}
{281423,-255890}
{-63765,-351356}
{77576,875802}
{431546,749437}
{-277866,424147}
{-417950,-378987}
{-277026,753040}
{-217132,-942855}
{-93535,-352472}
{234932,-126523}
{23835,805468}
{948612,493134}
{962058,128979}
{273280,374349}
{307594,-596368}
{601212,-60280}
{-256466,370546}
{153578,-322406}
{536393,669794}
{-682778,-748481}
{-598708,-543342}
{903925,-459294}
{82077,254743}
{113382,-896535}
{-764774,379746}
{801149,132765}
{348524,-859545}
{483986,-231635}
{-485484,991682}
{729666,637925}
{-543635,-13531}
{244690,63864}
{-695647,-446315}
{182760,352836}
{900139,118084}
{-338904,-985318}
{161695,769294}
{464972,-740104}
{-336884,-221122}
{663701,-591038}
{765595,893142}
{134932,-35136}
{495356,456193}
{-539940,-695646}
{-455508,629995}
{-909156,-484585}
{123733,-827614}
{-509192,702280}
{-493002,260139}
{878397,-218502}
{-485496,-726511}
{-634706,245569}
{924094,-47692}
{764162,-79287}
{237984,230827}
{362550,-540462}
{47026,38984}
{-614377,299174}
{-932183,-643807}
{3338,-175600}
{801939,-279179}
{755571,-9493}
{-820866,-777730}
{-691926,75966}
{637293,-182873}
{409437,870041}
{-63229,945506}
{-440221,512498}
{-862898,845260}
{187142,649022}
{-132072,709922}
{-263442,-599949}
{-456338,670903}
{301868,-725893}
{-573289,-950165}
{311002,-774170}
{772839,-347866}
{-511180,-4986}
{460638,-504249}
{-537795,-143314}
{-924018,-859907}
{-392159,-627982}
{-294195,-497457}
{-559307,-334596}
{-928054,847624}
{-197849,-119484}
{-86017,901066}
{764929,617945}
{895596,951831}
{619149,-771701}
{-676457,37040}
{577783,123407}
{-572598,-982070}
{342140,947433}
{762286,570469}
{-929877,734660}
{703263,150224}
{-784802,754255}
{-228081,252521}
{-199930,-830201}
{-383958,-61473}
{432322,-672755}
{-894402,240321}
{-468635,-686748}
{698470,531308}
{795896,-500029}
{113856,-348340}
{165476,86313}
{27808,-312532}
{675191,-173237}
{747010,-430869}
{-425538,424541}
{-991588,644278}
{-759911,-329958}
{415355,706052}
{893838,648766}
{-977150,-900277}
{465083,-740432}
{-42570,464736}
{-325915,-110614}
{363625,-623484}
{899199,515802}
{150240,413885}
{-51217,-2722}
{-60946,199206}
{-13511,-775121}
{147936,-42688}
{-166131,791354}
{-426694,171792}
{-886780,677446}
{-946447,118095}
{709479,544531}
{542316,-814953}
{-201874,-130407}
{-866928,-823662}
{844898,-599815}
{66852,-152982}
{496199,-27649}
{-958757,477309}
{-303561,-957159}
{284075,438703}
{917683,354259}
{-779205,-854669}
{829935,-932693}
{744589,-887417}
{434602,720432}
{-616309,-580093}
{738079,-802746}
{864861,-26602}
{329059,-604153}
{-595781,-250865}
{913304,359501}
{-787731,935678}
{-198982,134190}
{-890849,-253659}
{-807032,-688081}
{-816354,972936}
{132543,-290674}
{554408,672538}
{-243595,681101}
{-315955,772158}
{-791387,848727}
{-657629,829663}
{-677290,173552}
{269424,676054}
{-760574,-130290}
{26766,-819691}
{-390365,338687}
{-636068,-258255}
{572691,-628190}
{246366,731979}
{12593,454298}
{-570517,683985}
{97079,-164570}
{172601,431207}
{-3550,787786}
{917737,585573}
{190021,757746}
{190113,-878543}
{-913755,-3222}
{-981691,333861}
{56980,-239615}
{-1191,311047}
{-477714,681359}
{181873,922877}
{999193,-326781}
{-688845,-429010}
{-575162,605370}
{156438,672621}
{-474660,-961500}
{620056,517592}
{408378,48718}
{-502881,-999145}
{689215,728378}
{-568247,-17657}
{626619,-737259}
{-599256,33474}
{-359114,68266}
{304519,-113938}
{821807,340147}
{-652750,-345260}
{183715,-238523}
{-268023,932369}
{-916206,233198}
{-116505,-107875}
{-298645,-491789}
{798998,353059}
{-286883,-463991}
{-550996,-800097}
{919887,-523671}
{331798,-638051}
{-681165,763464}
{-656420,-310288}
{565980,76727}
{926304,504281}
{-641492,-671318}
{-814522,-964198}
{547032,959318}
{980907,645332}
{987116,496740}
{798634,-117099}
{609105,248089}
{660612,-785593}
{-239142,531591}
{-965324,825071}
{-20655,428184}
{-418754,182132}
{-810,567904}
{4399,201055}
{-915828,-185910}
{238513,-397043}
{-465411,568318}
{942921,-461589}
{696276,-483638}
{-481787,-39398}
{-381641,319039}
{-329303,36542}
{-524737,340069}
{-712454,-277904}
{-184244,-127098}
{-758109,-609241}
{-515458,-606413}
{314146,-998342}
{-808611,600326}
{874474,-901543}
{377819,680959}
{-497223,-305136}
{323583,845632}
{57919,-573075}
{584749,-89120}
{-380796,-113181}
{441841,845819}
{387374,-234023}
{507473,410964}
{-392344,723162}
{-185332,-834618}
{542164,335127}
{-142678,-62806}
{-548708,-712881}
{444992,-343861}
{343060,-634558}
{11364,892227}
{280120,675134}
{-702681,227202}
{-954443,927256}
{-23574,139095}
{-203047,599829}
{447674,517404}
{40072,159765}
{197482,-10643}
{-222879,-461553}
{-714028,207403}
{-769583,802590}
{-161719,-402438}
{-312160,-49805}
{982956,69067}
{719171,111464}
{836323,-431254}
{-326384,-984762}
{100061,745880}
{-363822,-699800}
{8653,927308}
{-660004,-599147}
{-544321,665987}
{-934045,217143}
{-418058,-829569}
{59702,303352}
{-561993,66406}
{634700,488355}
{-905443,1165}
{392774,-208405}
{305524,237585}
{-207341,528436}
{140123,-888340}
{-209333,-878089}
{277921,734139}
{229200,592974}
{638156,218588}
{-712951,5024}
{856883,-295042}
{734337,208121}
{218481,-592785}
{-806651,-236138}
{-452367,34192}
{-192770,-334709}
{221304,898856}
{535788,-989729}
{-183487,-975394}
{-145247,-829283}
{-798475,828541}
{929940,245195}
{34954,-582373}
{906553,95650}
{-25876,617610}
{-935384,-991334}
{929108,592193}
{187239,-475081}
{-880541,627838}
{368299,711287}
{-670920,667977}
{-247740,742328}
{795131,-353780}
{4274,886384}
{830339,44734}
{418550,40290}
{-823436,-628070}
{-578159,113487}
{670015,-345050}
{-582090,-228369}
{-965815,107734}
{964261,421970}
{-991193,849176}
{986520,-708832}
{594592,520189}
{231756,-421829}
{452139,856524}
{372755,411448}
{-704041,345658}
{550298,499899}
{-752832,951232}
{275538,586306}
{552464,42880}
{-777170,-204490}
{268586,263536}
{-182905,535409}
{231165,592247}
{167194,841453}
{959720,214875}
{-8245,-623887}
{-944675,344929}
{-686974,469651}
{-647431,633899}
{445169,235782}
{568874,-494796}
{438673,211592}
{-165930,670649}
{264647,734885}
{-516800,-449664}
{666231,677832}
{-171000,180997}
{-518037,329502}
{763307,378477}
{-679045,637371}
{-535036,-19150}
{639553,527503}
{389347,878625}
{414980,406239}
{-423684,-757647}
{522514,-65631}
{-429945,-524798}
{552677,990964}
{507186,924394}
{-801148,340089}
{-466061,764573}
{-330667,-504019}
{276546,-214572}
{385813,-121878}
{-242810,961747}
{-327344,-920198}
{-481322,18267}
{-814986,-472965}
{-614069,199085}
{-445347,-699087}
{1768,39451}
{-712361,240337}
{-326504,-787657}
{673292,-6877}
{-70944,955584}
{-902000,-203975}
{703084,460804}
{-624664,388822}
{-592049,51011}
{-108101,296579}
{-493432,606953}
{-310590,-839838}
{-157473,-785964}
{-260967,94040}
{911500,-149479}
{751733,-199594}
{-485073,-685190}
{541954,64777}
{103003,239109}
{804059,313627}
{-911366,-539504}
{608029,173381}
{225386,574191}
{-861161,839400}
{-542889,-976406}
{543356,-157228}
{-231412,59952}
{512282,515502}
{991670,114478}
{207048,-156225}
{129218,-928052}
{-541199,-373610}
{-810539,687430}
{-428196,254}
{277993,213578}
{-470785,732421}
{302584,617650}
{-171756,979065}
{-22789,-328351}
{-711566,-166575}
{88974,-394498}
{735662,213777}
{-491958,322429}
{-193433,-980695}
{-938748,561147}
{372219,448477}
{-484326,-477496}
{997289,-236494}
{-535074,-158931}
{-25744,-802890}
{-837063,-517443}
{-217166,563512}
{-96481,784917}
{-183369,-900707}
{-528720,382085}
{540772,-649270}
{-249572,865081}
{217908,830018}
{830287,-122466}
{-364097,721866}
{810637,-484776}
{777174,180200}
{282184,350401}
{-699365,-935801}
{363370,742752}
{505850,-154748}
{-957229,383590}
{481692,-818902}
{649237,804834}
{207658,-732304}
{584319,349797}
{-637874,-751119}
{123477,582522}
{-585139,965465}
{51483,-900691}
{-491508,-344002}
{60267,-85654}
{689369,276267}
{456161,75869}
{-430160,-95278}
{839357,-701465}
{970569,3860}
{52981,-73725}
{661141,-722233}
{85062,-989334}
{-662843,-566617}
{-928663,-731539}
{-987973,430959}
{-541616,-288823}
{-836351,-52734}
{-234233,-470820}
{544186,135281}
{37937,440678}
{-427213,856783}
{-686780,-233197}
{-933638,-539081}
{-833579,505936}
{-157586,77760}
{-203628,324193}
{778631,932561}
{102588,-554346}
{-417533,-404176}
{-517949,-297564}
{-820028,-445338}
{701548,-323535}
{546942,806452}
{-468374,-535383}
{-108618,-582071}
{359681,-778006}
{584544,-400026}
{856553,-591078}
{571234,-848686}
{24688,-687413}
{-610514,-359199}
{143008,-844391}
{-881025,-18330}
{118376,17919}
{15516,323912}
{-634034,-548650}
{-469906,515047}
{-606555,-103223}
{733324,332955}
{-875504,-164957}
{-159305,-515733}
{-498123,499100}
{470096,-385709}
{256502,-864896}
{-887192,776500}
{619401,747814}
{379145,-266055}
{295112,48175}
{132798,-732098}
{616059,663061}
{572710,745782}
{20126,-111117}
{-509119,919564}
{285839,518243}
{-785144,438132}
{733809,-534673}
{568714,-534527}
{534967,-826425}
{-283355,-973887}
{-701383,-729299}
{972621,857520}
{-871737,441943}
{678559,737135}
{-403380,797474}
{575577,-193864}
{48087,-736720}
{-110993,671923}
{314109,-541376}
{-87081,582187}
{811657,615697}
{941203,-421082}
{143138,835175}
{-587555,-347757}
{86325,4082}
{795083,-9694}
{595725,914420}
{986966,160122}
{-39235,-807337}
{165649,843520}
{483973,64500}
{-744732,-225668}
{-15233,28375}
{424255,-438006}
{-626140,221285}
{886030,-930226}
{194225,424202}
{484481,-224159}
{-464914,558481}
{219416,-559202}
{-532399,563464}
{662646,495134}
{-390893,-420389}
{-134825,239186}
{606677,244423}
{-449608,59610}
{-275741,161166}
{-920740,-766805}
{307944,965291}
{887236,777875}
{-695343,592050}
{-585878,196217}
{-494623,-283711}
{427723,-895751}
{998412,235620}
{-777284,-927787}
{888192,-92817}
{-872001,572055}
{105954,-434510}
{-513839,402885}
{589867,-989691}
{-66916,239553}
{979357,-539976}
{-33095,-878867}
{-879339,215213}
{-879375,-355681}
{988371,714160}
{939418,-29169}
{-322140,-65373}
{-941299,972883}
{-817098,-195794}
{499119,-289979}
{83343,166796}
{329458,-985045}
{831168,-820037}
{816249,-818368}
{-386564,-45943}
{707166,767017}
{-568682,892956}
{555970,-483257}
{725125,120529}
{-691030,409409}
{-323277,811281}
{-115649,-314912}
{513389,-867074}
{-898180,-263317}
{-115399,571661}
{857706,-829182}
{-741970,674411}
{-573785,473695}
{350263,73586}
{433122,-486624}
{-267853,-685565}
{-506287,-669893}
{-623653,293055}
{-814970,-101186}
{590448,-26936}
{896415,98292}
{304105,-231088}
{-597376,-202237}
{-589908,549760}
{873682,236380}
{-979705,497191}
{-688671,-907112}
{-929472,480349}
{953179,-591062}
{787519,-31510}
{576860,768622}
{158548,-781462}
{-575033,-529564}
{-584276,904911}
{662131,70564}
{-264569,935988}
{648054,-993532}
{-386198,338966}
{777288,648325}
{981469,968066}
{-484627,666737}
{42882,-378848}
{-902169,333614}
{-518824,902985}
{-833649,639450}
{-440056,219903}
{641502,-671679}
{335013,-216470}
{655872,-444041}
{-973354,959266}
{309299,79257}
{80979,32000}
{-397257,689973}
{168364,-91656}
{815103,-951336}
{-921579,-525254}
{-51012,-831703}
{-310683,936886}
{-602347,-966606}
{516884,-153453}
{-188554,269954}
{790301,685284}
{643444,792517}
{-322924,697971}
{-805566,435300}
{-839141,773230}
{906828,643314}
{256939,856352}
{-677191,-320911}
{-6414,-591393}
{161313,770379}
{738680,-376673}
{516522,-697492}
{-702658,-315649}
{729056,551696}
{792728,-949988}
{52852,455909}
{-277093,746124}
{468211,441143}
{-21850,-788134}
{629790,-412534}
{474846,978932}
{-724145,-226896}
{457173,-505290}
{966282,-87791}
{-45500,718779}
{387416,-757600}
{-977739,-984638}
{-68356,976974}
{162353,-784104}
{-5030,-921869}
{706382,-490728}
{-943857,-953036}
{930934,-540066}
{-831737,283114}
{-880397,-972501}
{701922,528954}
{-942378,269271}
{-361055,-928111}
{-173797,-777099}
{-515857,107009}
{-920449,320638}
{981739,598658}
{390003,329386}
{39130,956200}
{-208396,-447415}
{-453610,-673888}
{-831363,-263559}
{699620,831009}
{-54641,-890752}
{-755399,-417013}
{579066,755826}
{-641738,-599704}
{974496,456585}
{-459643,92510}
{-99957,-156724}
{245136,938145}
{657879,854656}
{836805,-595678}
{536566,552567}
{-582028,546938}
{236388,-21626}
{652494,505535}
{-988705,589027}
{-686992,570616}
{874568,-795147}
{696939,-645742}
{-742327,930309}
{869079,917877}
{-999268,-319996}
{-572139,-441210}
{524789,-350182}
{75908,593650}
{346069,-180346}
{-298119,313512}
{542896,-883300}
{239565,554439}
{-259179,-927592}
{-736965,-429160}
{-917538,510533}
{218640,462420}
{11477,644716}
{505854,868541}
{-239046,497723}
{-590016,754442}
{445096,-717511}
{87833,962313}
{444513,35815}
{-95526,264860}
{178000,972098}
{-904803,251103}
{-629478,659459}
{-837986,105686}
{-651432,-502140}
{-488367,781635}
{455797,633031}
{315684,213825}
{325967,696038}
{-545061,-411617}
{-251464,431030}
{-40475,409530}
{878412,-949672}
{376123,-818158}
{548755,-420242}
{867580,395122}
{338490,-979814}
{-75299,-95087}
{-499506,-934714}
{581332,-231887}
{-255913,-345021}
{431363,-500955}
{132867,881556}
{592263,749491}
{-404836,851302}
{-639234,-325399}
{-509504,-197219}
{122854,-69078}
{647664,47802}
{95777,96143}
{25452,266089}
{291375,-585467}
{-263383,-694846}
{420156,-559856}
{798856,538995}
{704681,337477}
{-540671,-949872}
{-971036,383592}
{542213,-132701}
{-183760,-48297}
{-191935,868260}
{-281887,-578749}
{-703689,-39452}
{244315,279214}
{-799207,-939935}
{275099,803728}
{-973208,169398}
{-210095,641110}
{-960840,-51119}
{974483,-360468}
{-266111,-605041}
{-813848,-332412}
{631839,-938795}
{595872,242749}
{715951,-763047}
{148342,846576}
{950525,-388907}
{-46062,-640177}
{186294,378099}
{-647971,650195}
{501356,-705247}
{-850012,703306}
{397141,-529006}
{907508,-691664}
{-310275,820037}
{348445,705510}
{223930,571879}
{-794119,188709}
{329563,-911202}
{-397449,782535}
{117858,858574}
{-724121,-920396}
{149307,-909232}
{-719145,69489}
{-698350,-370475}
{381941,824942}
{-490139,-409577}
{387649,719177}
{-540651,-49371}
{646487,-336165}
{747197,-330544}
{-378637,-446416}
{-559900,-606455}
{-413073,171844}
{204538,827799}
{-810532,616193}
{643225,-171451}
{190828,-122503}
{-753013,922866}
{-890079,-727136}
{223170,428818}
{-801986,-576454}
{219083,-117209}
{469727,417796}
{-435964,921162}
{615363,564816}
{533710,-18523}
{412461,-910765}
{634748,-308874}
{-458745,-961756}
{808080,-225941}
{330865,909257}
{-269983,-912120}
{911081,772220}
{520116,387077}
{91900,-605207}
{155923,681881}
{-317908,810995}
{759600,-403793}
{236171,894293}
{-661966,909999}
{-838847,536335}
{28459,328537}
{-739752,365507}
{-366324,28842}
{-246523,-810219}
{913773,615087}
{564059,-693097}
{871291,317569}
{322312,-587598}
{-295814,-989630}
{368378,-968241}
{-439524,937434}
{355419,-210668}
{998663,974634}
{-890634,307245}
{-789324,990560}
{515717,980906}
{531290,-884097}
{362671,671370}
{367918,525240}
{-393454,-29527}
{598662,-991838}
{-190389,-769718}
{-479395,609848}
{893932,325143}
{-598288,-361889}
{98574,-800152}
{679060,-708329}
{98297,20129}
{-779016,223253}
{866547,949119}
{790247,-341054}
{668219,-146399}
{-912435,-264463}
{97044,996000}
{908505,-885617}
{-479184,-740761}
{-954711,-227604}
{475484,-167199}
{-772688,-986909}
{-211448,-744412}
{-678594,-171889}
{-591989,70240}
{390716,-544294}
{-898602,646599}
{-249068,-711569}
{606424,545781}
{-424019,-338516}
{702995,796348}
{-128801,-194224}
{-654624,-739782}
{257321,952239}
{-569130,-564733}
{-28538,98248}
{-673568,14072}
{176718,-251552}
{-991015,298300}
{-53134,840605}
{275488,790098}
{864462,244230}
{378172,-807288}
{85264,41671}
{-549565,374918}
{445330,-642994}
{229868,-74658}
{952318,509260}
{14148,-797614}
{560193,349200}
{-850806,-863574}
{580523,-731901}
{-997987,-374869}
{-770287,916660}
{-477656,801657}
{425080,-176278}
{-610274,-836337}
{52733,-145829}
{-379024,-876608}
{433146,-608134}
{233825,911447}
{-519365,41265}
{-337923,463993}
{-153837,-202230}
{-651161,971576}
{261102,-125932}
{645306,-118172}
{-129546,546582}
{-227807,404481}
{804634,781193}
{288667,-942558}
{-922456,243614}
{220353,-796010}
{-851094,158580}
{442980,93350}
{521557,972896}
{-616461,533535}
{-823123,-119149}
{596912,72793}
{-243493,-611482}
{-50097,-982300}
{-847932,-916090}
{-936131,900436}
{686372,-244050}
{-250707,279424}
{129311,-704118}
{978780,-764089}
{130318,-204617}
{-301561,118604}
{-846296,-958904}
{81133,-277112}
{251169,625835}
{335745,612704}
{-340831,-228277}
{-130731,-578881}
{-367936,-959964}
{-7412,337488}
{631762,154633}
{-192729,-35897}
{989906,-501272}
{603989,-309206}
{467795,301428}
{48348,-896575}
{700805,-604280}
{-972106,80424}
{-793658,-353760}
{703801,467283}
{88387,-537856}
{-119528,674195}
{-903044,704349}
{-892931,886175}
{-494461,-820452}
{-987721,-588932}
{172932,-286263}
{369347,-88938}
{-759099,705608}
{-992355,-984449}
{392424,-883789}
{-326720,916088}
{-297416,806246}
{674415,-585013}
{856368,-242579}
{143320,720447}
{-476811,299544}
{324356,920063}
{-9789,39132}
{-92313,-194688}
{-728758,-193365}
{-914610,-287518}
{-649654,-515190}
{380114,-732392}
{-698689,-881590}
{834429,776823}
{-605502,217725}
{808174,-606045}
{931846,-977103}
{-96287,-135930}
{313216,575915}
{-442254,105754}
{-340242,163987}
{-307494,55886}
{-275264,-129310}
{241522,-138867}
{-53264,-538321}
{899089,-413992}
{880869,-942635}
{-298213,464065}
{554231,850125}
{-605860,-293219}
{735121,-483060}
{194883,668510}
{774896,-916199}
{-436580,923289}
{-838597,-640571}
{-951310,-812263}
{769686,404263}
{123896,775169}
{638511,354158}
{-917155,-600041}
{-266497,-403034}
{-883429,539024}
{-747743,414332}
{-321228,723091}
{-925981,-503458}
{343334,945892}
{573853,-852239}
{359716,-220057}
{-524017,847789}
{986412,-166468}
